Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 67.8, 1.21
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 1.02
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 63.6, 0.90
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 52.8, 1.47
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 62.3, 0.59
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 55.1, 0.58
VISTA, San Diego, CA06, -117.232, 33.235, 430, 61.7, 0.47
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 60.0, 0.22
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 72.9, 0.03
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 52.9, 1.70
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 73.6, 0.50
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 73.4, 0.14
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 73.2, 0.35
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 0.89
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 53.3, 1.68
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 66.4, 0.18
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 61.6, 0.57
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 61.1, 0.48
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 72.6, 0.19
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, M, 0.15
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 45.2, 1.09
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 0.29
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 0.56
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 0.60
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 0.34
