Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 77.8, T
MERCED, Merced, CA05, -120.516, 37.289, 154, 71.0, 1.11
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 65.5, 0.64
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 64.7, 0.77
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 63.5, 0.51
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 64.6, 0.10
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 59.8, 0.37
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 60.1, 1.62
BRAWLEY 2 SW, Imperial, CA07, -115.558, 32.954, -100, 80.6, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 56.4, 0.73
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 71.7, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 63.7, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 61.0, 1.48
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 58.8, 0.76
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 67.9, 0.31
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 90.8, 0.01
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 67.2, 0.20
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 52.9, 0.85
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 69.8, 0.53
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 63.4, 1.07
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 65.2, 0.55
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 82.7, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 71.5, 0.53
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 65.6, 0.34
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 67.8, 0.24
MARYSVILLE, Yuba, CA02, -121.585, 39.146, 57, 71.9, 0.18
