Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 69.4, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.01
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 63.0, 0.01
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 47.8, 0.00
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 61.0, 0.11
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 63.6, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 60.9, 0.01
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 53.1, 0.12
VISTA, San Diego, CA06, -117.232, 33.235, 430, 60.3, 0.01
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 58.8, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 70.5, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 54.3, 0.00
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 62.9, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 72.2, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 71.9, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 72.1, 0.00
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.00
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 65.8, 0.00
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 63.9, 0.02
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 66.5, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 52.2, 0.01
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 61.6, 0.00
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 63.5, 0.00
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 66.3, 0.02
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 71.2, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 72.8, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 63.7, 0.05
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.05
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 66.3, 0.01
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 61.3, 0.02
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 64.6, 0.00
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 67.5, 0.02
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 62.7, 0.03
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 65.2, T
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 61.7, T
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 0.00
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 63.3, 0.00
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 73.5, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 65.5, 0.00
MERCED, Merced, CA05, -120.516, 37.289, 154, 60.0, 0.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 62.2, 0.01
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 61.8, T
