Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 93.8, 1.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 80.1, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 75.2, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 72.8, 2.87
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 77.0, 0.19
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 76.6, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 71.4, 0.08
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 73.7, 0.13
VISTA, San Diego, CA06, -117.232, 33.235, 430, 72.4, 0.02
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 68.0, 0.07
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.13
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 91.7, 1.45
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 74.5, 1.59
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 79.2, 0.05
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 94.8, 0.16
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 71.0, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 94.6, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 92.7, 0.28
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 1.44
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 80.2, 0.00
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 74.3, 0.00
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 89.8, 3.92
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, 82.1, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 72.0, 0.90
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 80.9, 0.11
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 81.0, 0.00
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 75.8, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 91.0, 1.19
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 94.1, 0.41
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 76.0, 0.00
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.35
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 78.0, 0.04
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 77.0, 0.00
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 72.3, T
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 71.0, T
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 82.0, 0.00
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 80.5, T
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 78.5, 0.00
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 80.9, 0.00
