Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 59.3, 0.24
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 59.1, 1.92
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 57.9, 1.56
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 58.5, 1.31
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 59.0, 1.88
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 1.88
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 59.2, 2.58
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 4.17
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 66.0, 0.10
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 60.2, 0.00
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 2.66
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 2.70
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 60.0, 1.86
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 56.9, 0.84
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 3.17
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 2.52
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 59.5, 1.38
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 53.8, 0.02
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 56.5, 2.28
TAFT, Kern, CA05, -119.430, 35.150, 773, 59.8, 0.29
BAKER, San Bernardino, CA07, -116.063, 35.276, 962, 61.4, 0.75
GOLDSTONE ECHO NO 2, San Bernardino, CA07, -116.784, 35.281, 2950, M, 0.96
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, M, 3.74
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 51.7, 1.63
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, M, 5.91
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 56.2, 2.89
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 58.0, 1.11
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 58.2, 0.81
MOUNTAIN PASS, San Bernardino, CA07, -115.544, 35.470, 4730, 46.3, 0.61
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 47.6, 4.47
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 59.3, 0.28
KERN RIVER PH 3, Kern, CA05, -118.439, 35.783, 2703, 51.9, 2.54
DELANO, Kern, CA05, -119.260, 35.768, 302, 57.3, 2.31
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 53.9, 0.43
ACTON ESCONDIDO FC261, Los Angeles, CA06, -118.271, 34.494, 2833, M, 1.29
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, M, 3.58
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 54.3, 0.93
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 57.8, 3.08
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 3.00
EL MIRAGE, San Bernardino, CA07, -117.630, 34.589, 2950, 50.2, 0.59
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 51.6, 0.94
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 58.9, 2.57
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 52.6, 0.72
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 46.8, 1.13
LOS ALAMOS, Santa Barbara, CA06, -120.280, 34.746, 565, 55.9, 3.79
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 49.5, 1.08
CHUCHUPATE RANGER STN, Ventura, CA05, -119.011, 34.808, 5260, 44.8, 0.74
GAREY SISQUOC RIVER, Santa Barbara, CA06, -120.305, 34.894, 355, M, 2.16
MITCHELL CAVERNS, San Bernardino, CA07, -115.547, 34.944, 4350, 51.0, 0.51
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 53.1, 1.12
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 57.7, 2.88
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.05
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 58.5, 0.67
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 60.4, 0.86
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 60.1, 0.14
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, M, 0.61
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 44.1, 2.80
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 59.4, 0.10
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 56.6, 0.84
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 61.7, 0.59
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 62.9, 0.19
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 65.0, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 59.3, 1.54
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 1.30
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.00
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 60.1, 1.88
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 55.6, 1.57
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 60.2, 2.47
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 60.6, 1.21
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 58.6, 1.08
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 58.6, 0.03
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 57.0, 1.03
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 57.5, 1.30
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 1.90
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 58.1, 0.88
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 63.1, M
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 65.9, 0.19
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 57.4, 1.34
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 2.12
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 56.6, 1.06
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 48.1, 0.18
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 54.7, 2.57
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 59.6, 1.61
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 58.0, 0.72
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 48.3, 3.02
VISTA, San Diego, CA06, -117.232, 33.235, 430, 58.1, 1.14
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 56.2, 0.74
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.21
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 62.8, 0.14
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 0.94
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 46.3, 3.44
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 58.3, 0.86
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 66.3, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 59.0, 0.92
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 63.8, 0.21
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 64.8, 0.01
THREE RIVERS EDISON PH 1, Tulare, CA05, -118.862, 36.465, 1140, 54.2, 4.74
PINNACLES NATIONAL PARK, San Benito, CA04, -121.182, 36.482, 1307, 53.5, 3.51
CARMEL VALLEY, Monterey, CA04, -121.724, 36.481, 480, 56.6, 4.86
LODGEPOLE, Tulare, CA05, -118.732, 36.604, 6735, 34.1, 11.16
PANOCHE 2 W, San Benito, CA05, -120.884, 36.607, 1400, M, 1.83
MONTEREY, Monterey, CA04, -121.855, 36.593, 122, 55.8, 4.58
SALINAS NO. 2, Monterey, CA04, -121.666, 36.659, 45, 57.8, 4.67
SALINAS AP, Monterey, CA04, -121.609, 36.664, 73, 56.5, 4.32
GRANT GROVE, Tulare, CA05, -118.962, 36.738, 6580, 37.9, 10.33
PAICINES 4 W, San Benito, CA04, -121.349, 36.715, 905, 52.3, 3.97
LOS BANOS ARBURUA RANCH, Merced, CA05, -120.939, 36.875, 843, M, 1.51
HOLLISTER 2, San Benito, CA04, -121.421, 36.848, 275, 56.2, 3.87
CHITTENDEN PASS, Santa Cruz, CA04, -121.597, 36.900, 82, M, 3.68
BALCH POWER HOUSE, Fresno, CA05, -119.088, 36.909, 1735, 53.3, 6.73
WATSONVILLE WATERWORKS, Santa Cruz, CA04, -121.769, 36.931, 95, 56.4, 5.33
FRIANT GOVERNMENT CAMP, Fresno, CA05, -119.707, 36.997, 410, 55.9, 3.33
MADERA, Madera, CA05, -120.038, 36.954, 270, 55.6, 2.59
WISHON DAM, Fresno, CA05, -118.984, 37.007, 6550, M, 2.35
LOS BANOS DET RESV, Merced, CA05, -120.930, 36.990, 407, 57.7, 1.60
GILROY, Santa Clara, CA04, -121.561, 37.003, 194, 58.4, 4.67
PACIFIC HOUSE, El Dorado, CA02, -120.503, 38.758, 3450, M, 10.79
MIDDLETOWN, Lake, CA02, -122.626, 38.748, 1121, M, 7.56
CLOVERDALE, Sonoma, CA01, -123.026, 38.793, 400, 57.1, 6.63
KELSEY 1 N, El Dorado, CA02, -120.821, 38.809, 2000, M, 3.93
SOUTH LAKE TAHOE AP, El Dorado, CA03, -119.996, 38.898, 6257, 34.1, 3.59
GEORGETOWN RS, El Dorado, CA02, -120.801, 38.933, 3001, 50.4, 7.61
AUBURN, Placer, CA02, -121.084, 38.907, 1292, 54.3, 6.67
NICOLAUS #2, Sutter, CA02, -121.545, 38.926, 43, M, 1.95
YORKVILLE, Mendocino, CA01, -123.231, 38.905, 1100, M, 10.52
CLEARLAKE 4 SE, Lake, CA02, -122.567, 38.924, 1349, 51.2, 5.54
FORESTHILL RANGER STATION, Placer, CA02, -120.845, 39.010, 3015, M, 12.79
IOWA HILL, Placer, CA02, -120.840, 39.118, 3100, M, 12.48
MARYSVILLE AIRPORT (ASOS), Yuba, CA02, -121.569, 39.102, 62, 55.6, 2.59
UKIAH MUNICIPAL AP, Mendocino, CA01, -123.200, 39.128, 603, 54.0, 6.40
UKIAH 4 WSW, Mendocino, CA01, -123.272, 39.127, 1328, M, 9.96
PARADISE, Butte, CA02, -121.624, 39.754, 1750, 55.8, 8.07
COVELO, Mendocino, CA01, -123.244, 39.816, 1413, 51.9, 7.36
VINTON, Plumas, CA02, -120.186, 39.806, 4950, M, 2.37
PORTOLA, Plumas, CA02, -120.472, 39.805, 4850, 39.3, 4.19
DE SABLA, Butte, CA02, -121.611, 39.872, 2710, 49.8, 9.98
STANDISH HICKEY ST PK, Mendocino, CA01, -123.727, 39.878, 853, 51.2, 11.67
BUCKS CREEK, Plumas, CA02, -121.315, 39.937, 1891, M, 9.82
DOYLE 4 SSE, Lassen, CA03, -120.083, 39.972, 4390, 46.3, 1.95
DOYLE, Lassen, CA03, -120.105, 40.027, 4293, M, 1.12
RICHARDSON GR ST PK, Humboldt, CA01, -123.793, 40.026, 503, 51.7, 11.38
SHELTER COVE AVIATION, Humboldt, CA01, -124.073, 40.033, 246, 54.8, 6.34
GREENVILLE, Plumas, CA02, -120.950, 40.141, 3590, M, 7.31
CANYON DAM, Plumas, CA02, -121.089, 40.171, 4560, 40.0, 7.50
MIRANDA 4 SE, Humboldt, CA01, -123.776, 40.182, 266, M, 8.88
FORT SEWARD, Humboldt, CA01, -123.632, 40.218, 220, M, 8.56
HONEYDEW 1 SW, Humboldt, CA01, -124.132, 40.238, 373, M, 14.40
CHESTER, Plumas, CA02, -121.242, 40.303, 4530, 40.3, 5.90
MINERAL, Tehama, CA02, -121.609, 40.346, 4875, 39.4, 6.85
SO ENTRANCE YOSEMITE N.P., Mariposa, CA05, -119.633, 37.512, 5047, 38.6, 9.21
MARIPOSA R S, Mariposa, CA05, -119.986, 37.495, 2100, M, 9.54
