Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 71.6, 0.80
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 4.39
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 4.19
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, M, 6.12
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 52.8, 4.15
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 61.1, 6.41
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 54.6, 6.03
VISTA, San Diego, CA06, -117.232, 33.235, 430, 60.4, 6.58
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 60.0, 5.12
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 70.2, 1.20
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 51.3, 7.51
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, M, 0.61
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 72.6, 0.66
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 73.0, 0.72
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 62.3, 2.64
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 60.7, 2.18
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 63.7, 3.46
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 2.15
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 63.0, 2.57
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 71.9, 0.80
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 67.0, 0.00
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 60.7, 1.93
