Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 63.9, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 57.5, 1.47
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.92
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 55.8, 1.17
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 45.7, 3.89
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 52.7, 0.76
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 56.8, 1.41
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 54.9, 0.52
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 46.5, 2.24
VISTA, San Diego, CA06, -117.232, 33.235, 430, 55.9, 0.73
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 53.3, 0.56
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 63.1, 0.28
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 45.6, 2.33
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 55.7, 0.16
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 64.2, 0.00
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 0.43
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 56.1, 1.07
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 62.3, 0.04
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 59.5, T
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.07
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 55.2, 0.34
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 57.7, 0.68
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 58.7, 0.03
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, 57.5, 0.13
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 44.6, 1.96
