Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 59.2, 1.21
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 55.2, 2.09
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 6.29
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 55.9, 0.59
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 40.9, 7.22
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 51.9, 4.72
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 56.2, 7.67
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 57.1, 5.62
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 45.2, 9.77
VISTA, San Diego, CA06, -117.232, 33.235, 430, 56.3, 7.02
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 56.5, 6.43
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 1.68
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 56.5, 3.97
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 8.65
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 39.6, 13.70
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 54.4, 2.55
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 59.9, 2.78
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 5.14
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 57.7, 7.86
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 57.9, 2.83
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 58.4, 2.66
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 48.4, 4.17
ACTON ESCONDIDO FC261, Los Angeles, CA06, -118.271, 34.494, 2833, M, 1.49
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, M, 15.65
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 49.3, 5.60
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 55.3, 9.22
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 7.65
EL MIRAGE, San Bernardino, CA07, -117.630, 34.589, 2950, 45.3, 4.14
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 47.9, 4.57
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 56.7, 4.55
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 48.5, 4.71
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 41.7, 12.35
LOS ALAMOS, Santa Barbara, CA06, -120.280, 34.746, 565, 52.6, 5.01
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 44.7, 12.15
CHUCHUPATE RANGER STN, Ventura, CA05, -119.011, 34.808, 5260, 39.3, 8.44
GAREY SISQUOC RIVER, Santa Barbara, CA06, -120.305, 34.894, 355, M, 2.96
MITCHELL CAVERNS, San Bernardino, CA07, -115.547, 34.944, 4350, 45.0, 6.74
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 48.9, 1.18
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 55.5, 3.45
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 47.8, 3.01
