Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 81.5, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 72.4, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.02
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 66.7, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 58.1, 0.00
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 64.2, 0.00
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 67.2, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 64.7, T
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 57.5, 0.02
VISTA, San Diego, CA06, -117.232, 33.235, 430, 65.5, 0.00
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 62.7, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 79.0, 0.00
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 60.6, 0.00
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 68.0, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 82.0, 0.00
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 66.9, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 81.6, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 80.2, 0.00
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.00
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 67.9, T
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 68.3, T
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 77.0, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 56.4, 0.00
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 68.7, 0.00
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 68.7, 0.00
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 69.9, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 80.7, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 82.0, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 69.4, T
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.00
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.00
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 70.4, 0.00
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 64.0, 0.01
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 69.5, 0.00
DOWNEY FIRE DEPT. FC107C, Los Angeles, CA06, -118.145, 33.930, 110, M, 0.00
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 67.9, T
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 66.7, 0.04
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 70.8, 0.00
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 69.3, T
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 68.1, 0.00
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 0.00
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 70.2, 0.00
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 71.6, 0.00
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 68.6, 0.00
ACTON ESCONDIDO FC261, Los Angeles, CA06, -118.271, 34.494, 2833, M, 0.16
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, M, 0.00
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 68.7, 0.00
LOS PRIETOS RS, Santa Barbara, CA06, -119.791, 34.544, 1024, M, 0.00
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 65.3, 0.00
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 0.00
EL MIRAGE, San Bernardino, CA07, -117.630, 34.589, 2950, 66.4, 0.00
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 68.3, 0.00
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 61.5, 0.00
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 69.2, 0.00
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 59.4, 0.00
LOS ALAMOS, Santa Barbara, CA06, -120.280, 34.746, 565, 61.3, 0.00
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 60.6, 0.00
GAREY SISQUOC RIVER, Santa Barbara, CA06, -120.305, 34.894, 355, M, 0.00
MITCHELL CAVERNS, San Bernardino, CA07, -115.547, 34.944, 4350, 68.8, 0.00
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 63.9, 0.00
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 64.2, 0.00
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 70.0, 0.00
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 62.5, 0.02
TAFT, Kern, CA05, -119.430, 35.150, 773, 72.7, 0.00
BAKER, San Bernardino, CA07, -116.063, 35.276, 962, 79.0, 0.00
GOLDSTONE ECHO NO 2, San Bernardino, CA07, -116.784, 35.281, 2950, M, 0.00
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, M, 0.00
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 69.9, 0.00
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, M, 0.00
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 56.5, 0.00
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 71.1, 0.00
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 70.9, 0.00
MOUNTAIN PASS, San Bernardino, CA07, -115.544, 35.470, 4730, 64.3, 0.00
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 56.6, 0.00
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 65.9, 0.00
KERN RIVER PH 3, Kern, CA05, -118.439, 35.783, 2703, 64.7, 0.00
DELANO, Kern, CA05, -119.260, 35.768, 302, 69.2, 0.00
THREE RIVERS EDISON PH 1, Tulare, CA05, -118.862, 36.465, 1140, 66.9, 0.01
PINNACLES NATIONAL PARK, San Benito, CA04, -121.182, 36.482, 1307, 59.9, 0.00
CARMEL VALLEY, Monterey, CA04, -121.724, 36.481, 480, 59.8, T
LODGEPOLE, Tulare, CA05, -118.732, 36.604, 6735, 46.4, 0.15
PANOCHE 2 W, San Benito, CA05, -120.884, 36.607, 1400, M, T
MONTEREY, Monterey, CA04, -121.855, 36.593, 122, 57.1, 0.01
SALINAS NO. 2, Monterey, CA04, -121.666, 36.659, 45, 59.3, 0.03
SALINAS AP, Monterey, CA04, -121.609, 36.664, 73, 60.0, 0.03
GRANT GROVE, Tulare, CA05, -118.962, 36.738, 6580, 50.2, 0.18
PAICINES 4 W, San Benito, CA04, -121.349, 36.715, 905, 59.5, 0.00
PINE FLAT DAM, Fresno, CA05, -119.337, 36.821, 615, M, 0.18
LOS BANOS ARBURUA RANCH, Merced, CA05, -120.939, 36.875, 843, M, 0.08
HOLLISTER 2, San Benito, CA04, -121.421, 36.848, 275, 62.9, 0.08
CHITTENDEN PASS, Santa Cruz, CA04, -121.597, 36.900, 82, M, 0.00
BALCH POWER HOUSE, Fresno, CA05, -119.088, 36.909, 1735, 68.5, 0.23
WATSONVILLE WATERWORKS, Santa Cruz, CA04, -121.769, 36.931, 95, 59.6, 0.11
FRIANT GOVERNMENT CAMP, Fresno, CA05, -119.707, 36.997, 410, 68.3, 0.80
