Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 56.2, 0.60
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 56.5, 0.54
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 55.8, 0.48
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 55.0, 0.09
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 54.2, 1.10
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.26
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 58.4, 0.83
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 0.52
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 55.6, T
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 48.1, 0.14
SAN BERNARDINO F S 226, San Bernardino, CA06, -117.254, 34.134, 1140, 54.6, 0.00
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 0.70
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 0.51
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 61.8, 0.25
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 53.1, 0.86
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 1.79
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.43
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 54.2, 0.48
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 48.2, T
MERCED, Merced, CA05, -120.516, 37.289, 154, 46.4, 1.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 55.3, 0.61
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 56.8, 0.34
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 55.3, 0.15
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 55.0, 0.33
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 50.3, 3.02
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 50.6, 1.20
BRAWLEY 2 SW, Imperial, CA07, -115.558, 32.954, -100, 55.9, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 33.1, 0.65
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 45.5, 3.68
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 55.3, 0.39
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 42.9, 4.45
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 41.7, 2.34
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 46.2, 2.37
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 51.8, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 47.0, 0.19
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 47.3, 7.08
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 45.1, 2.00
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 39.4, 6.46
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 48.7, 5.75
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 57.8, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 46.8, 1.18
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 47.4, 2.19
