Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 46.1, 1.79
MERCED, Merced, CA05, -120.516, 37.289, 154, 44.5, 2.29
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 55.0, 3.85
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 56.6, 3.38
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 54.7, 4.92
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 60.2, 2.88
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 48.9, 2.36
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 52.2, 1.83
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 28.7, 1.68
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 45.0, 0.46
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 56.9, 2.07
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 41.3, 5.02
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 39.9, 9.23
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 44.2, 1.86
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 52.7, 0.04
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 43.1, 4.65
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 43.6, 1.49
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 39.9, 1.05
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 45.1, 3.26
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 55.7, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 45.6, 1.88
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 46.1, 1.56
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 44.6, 1.67
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 44.2, 1.31
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 45.8, 2.57
OJAI, Ventura, CA06, -119.227, 34.448, 745, 48.0, 2.21
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 44.4, 1.38
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 40.0, 11.92
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 55.7, 3.77
