Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 55.9, T
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 54.0, 0.62
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.15
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 53.6, 0.53
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 44.1, 0.76
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 50.1, 0.48
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 53.1, 0.46
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 53.9, 0.43
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 43.4, 0.66
VISTA, San Diego, CA06, -117.232, 33.235, 430, 54.6, 0.23
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 51.5, 0.41
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.03
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 56.3, 0.01
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 42.8, 1.00
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 50.9, 0.50
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 54.9, 0.00
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 0.31
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 55.3, 0.30
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 53.6, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 51.9, 0.01
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.04
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 50.8, 0.20
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 55.0, 0.48
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 50.9, 0.05
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, 49.3, 0.11
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 42.6, 0.63
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 53.3, 0.41
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 52.5, 0.50
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 56.3, 0.67
LONG BEACH AQUARIUM, Los Angeles, CA06, -118.197, 33.761, 20, 56.4, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 54.3, 0.01
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 57.8, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 55.1, 0.25
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.35
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 55.4, 0.32
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 56.1, 0.62
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 56.0, 0.73
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 55.4, 0.73
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 53.8, 0.25
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 52.2, 0.22
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 51.5, 0.21
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 55.0, 0.39
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 58.3, 1.36
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 46.0, 3.38
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 53.4, 0.40
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 51.7, 0.95
OXNARD, Ventura, CA06, -119.175, 34.198, 49, 52.8, 0.88
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 51.4, 0.28
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 53.3, 0.00
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 47.7, 0.01
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 34.4, 0.31
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 37.4, 1.78
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 0.79
