Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 60.6, 0.03
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 3.44
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 3.71
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, M, 3.91
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 52.2, 3.39
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 60.2, 3.01
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 50.5, 4.92
VISTA, San Diego, CA06, -117.232, 33.235, 430, 60.4, 3.19
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 58.4, 2.94
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 63.3, 0.99
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 49.4, 5.30
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 62.4, 0.33
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 59.3, 0.14
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 60.7, 0.41
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.90
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 60.7, 2.01
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 61.4, 1.10
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 56.0, 0.27
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 47.5, 3.69
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 58.5, 2.54
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 60.8, 2.35
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 63.5, 1.08
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 58.5, 0.05
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, M, 2.05
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 62.6, 1.48
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 1.34
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 61.9, 1.13
MARCH AFB, Riverside, CA06, -117.250, 33.900, 1536, 55.6, 1.44
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 62.4, 1.35
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 61.9, 1.40
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, M, 1.64
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 60.5, 1.55
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 60.0, 1.88
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 61.0, 1.70
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 60.9, 1.52
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 60.3, 2.01
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 2.40
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 64.8, 1.67
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 60.2, 0.00
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 57.1, 0.75
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 52.5, 0.99
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, M, 1.39
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 60.2, 0.74
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 2.80
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 2.65
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 61.4, 2.06
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 52.5, 0.40
MERCED, Merced, CA05, -120.516, 37.289, 154, 50.5, 2.12
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 63.1, 1.94
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 61.5, 1.78
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 63.5, 1.12
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 59.9, 1.25
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 53.5, 4.85
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 58.5, 2.43
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 40.6, 1.40
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 48.4, 3.36
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 60.0, 1.20
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 47.6, 8.03
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 47.4, 5.94
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 49.1, 4.42
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 57.5, 0.48
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 53.0, 2.25
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 48.1, 9.18
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 50.7, 1.53
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 44.2, 8.43
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 51.9, 6.40
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 63.5, 0.60
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 52.5, 1.55
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 50.8, 3.30
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 50.1, 1.31
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 50.8, 4.66
OJAI, Ventura, CA06, -119.227, 34.448, 745, 56.8, 3.01
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 48.8, 3.38
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 60.5, 2.84
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 52.3, 2.08
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 50.3, 4.80
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 38.4, 6.19
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, M, 3.40
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 58.6, 1.83
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 54.9, 5.29
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 51.1, 5.98
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 34.6, 3.78
WASCO, Kern, CA05, -119.352, 35.589, 291, 52.1, 1.17
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 43.6, 5.03
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 50.2, 1.67
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 43.8, 3.63
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 40.9, 1.81
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 53.3, 5.17
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 49.7, 7.86
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 48.4, 0.45
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 60.2, 3.55
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 59.3, T
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 54.9, 2.89
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 60.8, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 60.7, 0.02
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 60.4, 0.01
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 59.1, 3.05
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 50.5, 0.69
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, 56.5, 3.93
AMBOY, San Bernardino, CA07, -115.744, 34.559, 648, 58.1, 0.97
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 51.9, 0.94
SAUGUS POWER PLANT 1, Los Angeles, CA06, -118.454, 34.590, 2161, M, 2.20
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 54.4, 3.75
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 3.09
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 51.0, 0.60
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 57.8, 2.21
LOMPOC AP, Santa Barbara, CA06, -120.467, 34.667, 88, 56.2, 2.21
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 49.1, 0.95
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 52.7, 3.07
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 48.5, 3.40
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 52.0, 0.75
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 58.7, 2.79
