Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 56.7, 0.06
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 55.5, 3.19
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 2.33
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 52.6, 2.15
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 42.4, 5.15
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 49.7, 2.56
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 54.5, 2.18
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 54.8, 1.75
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 41.4, 4.91
VISTA, San Diego, CA06, -117.232, 33.235, 430, 54.4, 2.07
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 53.2, 2.01
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, T
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 56.0, 0.76
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 39.9, 5.79
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 52.1, 3.12
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 56.0, 0.05
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 2.12
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 54.9, 2.84
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 53.5, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 53.0, 0.07
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 42.8, 4.30
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 53.6, 0.60
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 53.2, 2.20
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 54.0, 1.46
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 54.7, 0.32
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 48.5, 0.01
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 31.0, 4.70
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 34.9, 4.20
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 7.69
VENTURA, Ventura, CA06, -119.292, 34.283, 105, M, 3.80
SANTA PAULA, Ventura, CA06, -119.133, 34.312, 237, 53.8, 4.07
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 3.37
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 52.0, 5.80
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 5.08
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 44.7, 1.80
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 54.0, 3.80
TAFT, Kern, CA05, -119.430, 35.150, 773, 53.5, 0.76
BAKER, San Bernardino, CA07, -116.063, 35.276, 962, 48.6, 0.11
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, M, 7.05
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 43.6, 1.99
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, M, 8.72
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 52.7, 5.07
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 51.1, 1.40
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 48.8, 1.04
MOUNTAIN PASS, San Bernardino, CA07, -115.544, 35.470, 4730, 41.0, 0.47
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 42.5, 2.90
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 48.5, 0.70
