Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 85.8, 0.05
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 0.02
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 69.0, 0.25
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 64.9, 0.12
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 69.4, 0.00
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 70.2, 0.14
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 67.0, 0.20
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 60.3, 0.13
VISTA, San Diego, CA06, -117.232, 33.235, 430, 68.6, 0.15
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 64.0, 0.37
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.14
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 83.6, 0.07
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 0.18
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 66.3, 0.23
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 69.8, 0.17
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 86.1, 0.20
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 66.4, 0.20
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 85.0, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 83.2, T
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 77.2, 0.28
MERCED, Merced, CA05, -120.516, 37.289, 154, 71.2, 0.27
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 70.3, 0.15
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 68.5, 0.10
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 67.8, 0.10
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 66.9, 0.26
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 62.3, 0.08
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 63.2, 0.01
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 58.3, 0.11
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 70.9, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 69.0, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 68.1, 0.27
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 62.3, 0.12
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 69.0, 0.00
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 88.3, 0.76
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 69.0, 0.75
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 53.7, 0.13
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 70.4, 0.01
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 64.6, 0.13
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 66.8, 0.00
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 84.1, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 71.8, 0.00
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 67.9, 0.25
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 68.5, 0.00
MARYSVILLE, Yuba, CA02, -121.585, 39.146, 57, 72.9, 0.00
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 69.8, 0.22
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 65.0, 0.01
OJAI, Ventura, CA06, -119.227, 34.448, 745, 66.7, 0.37
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 71.7, 0.00
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 65.5, 0.20
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 73.6, 0.35
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 65.1, 0.00
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 63.4, 0.00
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 59.1, 0.40
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 72.7, 0.18
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 65.9, 0.10
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 61.3, 0.01
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 63.6, T
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 52.0, 0.31
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 65.6, 0.03
VACAVILLE, Solano, CA02, -121.961, 38.396, 110, 70.1, 0.00
WASCO, Kern, CA05, -119.352, 35.589, 291, 70.2, 0.00
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 63.5, 0.00
