Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 64.7, T
MERCED, Merced, CA05, -120.516, 37.289, 154, 59.6, 0.26
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 61.4, 0.28
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 63.6, 0.26
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 60.6, 0.36
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 64.2, 0.46
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 55.5, 0.33
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 56.6, 0.24
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 42.3, 2.82
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 58.0, 0.28
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 61.7, 0.58
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 51.8, 1.56
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 49.6, 0.84
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 58.9, 0.08
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 76.4, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 56.7, 0.62
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 48.4, 2.05
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 60.1, 0.30
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 46.8, 3.01
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 56.6, 0.48
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 71.5, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 59.9, 0.53
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 56.8, 0.22
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 59.6, 0.06
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 58.7, 0.20
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 57.4, 0.59
OJAI, Ventura, CA06, -119.227, 34.448, 745, 58.9, 0.16
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 58.6, 0.15
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 52.0, 4.98
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 64.9, 0.00
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 56.9, 0.28
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 54.7, 0.55
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 45.9, 2.57
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 61.7, 0.19
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 64.3, 0.06
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 56.9, 0.66
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 54.3, 0.66
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 37.0, 2.00
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 54.6, 0.69
WASCO, Kern, CA05, -119.352, 35.589, 291, 62.0, 0.38
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 49.2, 2.23
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 59.8, 0.07
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 48.3, 1.44
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 45.7, 0.89
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 56.1, 0.66
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 72.8, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 48.5, 4.07
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 58.2, 0.07
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 56.9, 0.01
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 44.0, 2.32
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 58.8, 0.08
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 55.7, 0.59
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 72.8, 0.00
