Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 62.9, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.07
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 66.0, 0.05
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 64.9, 0.00
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 67.6, 0.05
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 62.8, 0.01
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 61.4, 0.00
VISTA, San Diego, CA06, -117.232, 33.235, 430, 65.3, 0.10
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 61.4, 0.12
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 83.6, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 66.5, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 84.7, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 63.5, 0.07
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 86.5, 0.03
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 83.1, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 80.6, 0.01
MERCED, Merced, CA05, -120.516, 37.289, 154, 72.5, 0.54
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 65.6, 0.03
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 64.1, 0.04
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 64.0, 0.07
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 68.2, 0.04
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 59.4, 0.36
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 64.6, 0.15
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 56.8, 0.98
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 68.9, 0.12
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 64.3, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 64.2, 3.84
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 61.7, 0.00
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 68.4, 0.73
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 92.2, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 71.8, 0.00
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 52.3, 3.37
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 74.4, 0.41
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 61.2, 2.11
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 66.8, 3.18
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 88.1, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 73.3, 0.42
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 66.6, 0.41
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 68.6, 0.34
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 71.5, 0.46
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 64.3, 1.47
OJAI, Ventura, CA06, -119.227, 34.448, 745, 67.3, 0.02
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 71.0, 0.55
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 64.1, 4.26
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 70.2, 0.00
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 66.4, 0.12
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 60.9, 1.70
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 60.8, 4.12
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 70.2, 0.00
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 65.3, 0.00
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 59.1, 1.67
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 64.1, 3.10
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 50.5, 3.98
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 64.4, 2.93
VACAVILLE, Solano, CA02, -121.961, 38.396, 110, 70.0, 0.89
WASCO, Kern, CA05, -119.352, 35.589, 291, 74.4, 0.27
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 62.0, 3.70
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 70.7, 0.58
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 62.3, 0.00
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 60.0, 4.14
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 59.4, 1.96
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 84.9, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 53.5, 2.93
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 74.4, 0.00
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 61.5, 0.22
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 57.4, 1.25
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 61.5, 0.02
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 63.6, 0.00
CALEXICO 2 NE, Imperial, CA07, -115.464, 32.688, 12, M, 0.00
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 83.0, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 84.4, T
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 82.6, T
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 65.5, 0.00
