Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 66.8, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 1.71
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 1.33
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, M, 1.17
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 53.3, 2.76
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 60.1, 0.63
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 51.5, 2.23
VISTA, San Diego, CA06, -117.232, 33.235, 430, 60.2, 0.71
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 57.7, 0.60
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 66.4, 0.27
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 50.0, 2.15
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, M, T
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 63.8, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 63.3, T
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 56.6, 0.03
MERCED, Merced, CA05, -120.516, 37.289, 154, 51.3, 1.12
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 61.9, 0.88
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 62.7, 0.26
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 60.8, 0.54
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 62.3, 0.35
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 55.5, 0.31
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 58.5, 0.21
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 39.3, 1.48
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 52.3, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 60.5, 0.47
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 49.6, 4.82
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 48.4, 3.96
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 53.7, 0.47
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 64.9, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 54.8, 0.29
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 48.5, 2.53
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 54.6, 0.15
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 54.0, 1.24
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 67.8, 0.01
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 54.6, 0.41
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 51.6, 1.08
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 53.6, 1.46
OJAI, Ventura, CA06, -119.227, 34.448, 745, 55.9, 0.10
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 54.6, 0.10
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 65.4, 0.07
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 52.2, 0.29
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 53.8, 0.66
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 39.2, 4.65
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, M, 0.69
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 58.8, 0.07
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 56.2, 0.96
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 52.4, 1.69
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 35.7, 2.89
WASCO, Kern, CA05, -119.352, 35.589, 291, 52.9, 0.10
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 54.1, 0.00
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 46.8, 1.13
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 41.4, 2.17
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 48.9, 2.55
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 60.7, 0.93
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, M, 0.00
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 54.3, 1.25
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 66.3, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 64.6, T
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 61.0, T
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 58.7, 1.01
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.39
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 59.0, 0.36
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 62.6, 0.37
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 61.5, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 49.6, 1.86
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 60.0, 0.38
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 63.2, 0.73
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 63.4, 0.35
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 64.0, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, M, 0.18
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 61.9, 0.04
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.08
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 63.9, 0.18
MARCH AFB, Riverside, CA06, -117.250, 33.900, 1536, 56.9, 0.15
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 61.0, T
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 60.3, 0.10
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, M, 0.12
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 61.7, 0.16
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 62.7, 0.42
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 59.6, 0.05
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 59.7, 0.06
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 61.8, 0.34
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.25
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 63.6, 0.02
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 63.6, 0.00
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 59.4, 0.02
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 56.4, 0.14
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, M, 0.00
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 57.2, 0.40
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 0.09
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.73
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 61.1, 0.01
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 0.80
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 63.0, 0.03
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 59.8, 0.08
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 57.0, 0.06
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 64.8, 0.00
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 41.5, 1.96
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 0.22
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 0.05
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 0.16
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 56.4, 0.05
