Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 51.8, 0.06
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 49.4, 3.45
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 3.18
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 51.1, 2.41
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, M, 4.32
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 51.0, 2.16
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 53.4, 3.05
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 54.3, 1.41
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 42.0, 7.08
VISTA, San Diego, CA06, -117.232, 33.235, 430, 53.3, 2.56
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 52.4, 0.85
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.04
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 52.3, 0.81
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 38.3, 0.00
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 50.3, 4.53
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 51.7, 0.53
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 53.5, 0.70
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 51.2, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 50.6, 0.37
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 45.3, 0.05
MERCED, Merced, CA05, -120.516, 37.289, 154, 44.9, 0.97
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 53.6, 1.38
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 54.2, 0.80
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 53.3, 1.41
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 57.5, 0.88
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 49.5, 2.65
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 50.8, 3.08
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 27.7, 1.35
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 48.2, 3.90
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 56.0, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 38.4, 8.08
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 38.4, 5.70
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 45.7, 2.84
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 50.4, 0.55
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 43.7, 8.01
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 42.0, 1.32
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 39.0, 7.83
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 46.3, 8.83
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 53.7, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 45.6, 1.90
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 47.2, 2.05
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 45.7, 3.29
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 43.5, 1.23
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 47.9, 4.10
OJAI, Ventura, CA06, -119.227, 34.448, 745, 48.1, 1.10
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 46.1, 3.13
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 41.4, 9.16
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 54.3, 3.03
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 44.0, 2.23
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 46.1, 3.67
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 33.7, 3.33
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 51.6, 2.04
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 48.4, 3.83
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 46.2, 5.06
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 28.6, 3.29
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 42.8, 7.30
VACAVILLE, Solano, CA02, -121.961, 38.396, 110, 47.7, 3.84
WASCO, Kern, CA05, -119.352, 35.589, 291, 43.1, 0.29
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 48.3, 1.49
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 34.7, 0.00
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 33.3, 3.05
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 48.8, 4.17
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 51.3, 0.98
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 44.8, 7.30
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 38.3, 1.30
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 51.2, 2.20
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 32.7, 3.63
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 53.6, 0.11
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 45.9, 2.68
CALEXICO 2 NE, Imperial, CA07, -115.464, 32.688, 12, M, 0.00
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 53.3, 0.05
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 51.8, 0.04
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 52.1, 0.04
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 49.1, 0.91
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 1.71
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 49.2, 0.00
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 54.8, 1.09
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 49.0, 1.05
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 39.4, 6.03
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 49.6, 3.87
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 51.2, 0.51
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 56.9, 1.02
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 50.8, 0.86
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 53.4, 0.75
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 55.3, 1.11
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 1.57
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 55.8, 1.02
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 48.8, 0.14
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 54.3, 1.33
DOWNEY FIRE DEPT. FC107C, Los Angeles, CA06, -118.145, 33.930, 110, M, 2.71
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 59.1, 1.34
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 55.8, 1.59
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 54.2, 0.60
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 50.8, 0.16
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 1.13
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 52.0, 0.95
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 54.7, 1.66
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 54.1, 0.27
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 56.4, 0.69
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 52.4, 1.50
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 51.6, 1.41
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 1.94
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 57.3, 2.00
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 3.89
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 52.3, 0.72
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 47.3, 1.30
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 3.98
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 4.67
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 54.4, 1.83
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 51.8, T
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 3.67
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 4.58
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 51.3, 0.96
LYTLE CREEK R S, San Bernardino, CA06, -117.471, 34.238, 2730, M, 1.22
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 5.24
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 43.1, 3.54
LA CRESCENTA FC251 C, Los Angeles, CA06, -118.238, 34.222, 1545, M, 3.17
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 52.8, 0.70
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 52.4, 1.11
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 52.5, 0.30
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 50.0, T
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 46.0, 1.91
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 34.5, 3.07
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 35.3, 7.21
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 4.32
VENTURA, Ventura, CA06, -119.292, 34.283, 105, M, 2.20
CRYSTAL LAKE FC238C, Los Angeles, CA06, -117.842, 34.318, 5345, M, 3.68
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 2.46
SANTA PAULA, Ventura, CA06, -119.133, 34.312, 237, 50.8, 0.00
