Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 85.1, 0.00
MERCED, Merced, CA05, -120.516, 37.289, 154, 74.8, 0.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 66.1, 0.00
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 65.3, 0.00
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 65.8, 0.00
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 61.3, 0.00
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 62.9, T
BRAWLEY 2 SW, Imperial, CA07, -115.558, 32.954, -100, 86.7, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 64.4, 0.26
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 76.0, 0.20
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 65.0, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 70.1, 0.19
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 63.8, 0.00
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 72.0, 0.00
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 98.4, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 75.7, 0.00
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 53.9, 0.33
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 75.2, 0.00
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 66.0, 0.02
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 71.6, 0.00
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 85.0, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 76.1, 0.00
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 68.9, 0.00
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 71.6, 0.00
MARYSVILLE, Yuba, CA02, -121.585, 39.146, 57, 77.4, 0.00
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 73.3, 0.00
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 67.7, 0.00
OJAI, Ventura, CA06, -119.227, 34.448, 745, 68.4, 0.00
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 74.5, 0.15
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 66.7, 0.27
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 71.0, 0.00
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 69.4, 0.00
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 64.5, 0.00
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 63.7, 0.30
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 73.8, 0.00
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 63.6, 0.00
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 61.5, 0.00
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 64.7, 0.00
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 56.0, 0.20
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 67.0, 0.00
VACAVILLE, Solano, CA02, -121.961, 38.396, 110, 74.4, 0.00
WASCO, Kern, CA05, -119.352, 35.589, 291, 78.3, 0.00
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 74.0, 0.21
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 68.8, 0.00
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 65.8, 0.40
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 62.4, 0.00
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 89.2, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 56.2, 0.46
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 61.7, 0.00
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 62.4, 0.70
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 66.7, 0.00
CALEXICO 2 NE, Imperial, CA07, -115.464, 32.688, 12, M, 0.00
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 87.8, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 87.8, 0.00
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 86.7, 0.00
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 68.5, 0.00
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.00
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 79.6, 0.00
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 66.6, T
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 83.9, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 64.8, 0.00
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 75.7, 0.00
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 72.7, 0.00
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 69.1, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 88.4, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 87.8, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 68.7, T
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.00
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.00
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 71.3, 0.00
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 74.0, 0.00
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 70.0, 0.00
DOWNEY FIRE DEPT. FC107C, Los Angeles, CA06, -118.145, 33.930, 110, M, 0.00
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 68.6, 0.00
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 64.8, T
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 75.0, 0.00
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 71.7, 0.00
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 72.1, T
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 0.00
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 73.7, 0.00
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 73.3, 0.00
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 65.9, 0.00
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 65.6, T
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 63.3, 0.00
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 73.4, 0.00
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 71.8, 0.00
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.00
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 65.3, 0.00
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 0.00
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 91.7, 0.00
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 84.7, 0.00
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 0.00
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 0.00
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 70.3, 0.00
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 60.5, 0.00
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 0.00
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.00
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 72.0, 0.00
