Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 68.1, 0.07
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 58.6, 2.18
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 2.07
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 61.2, 2.08
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 54.7, 3.99
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 59.1, 1.43
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 54.2, 4.16
VISTA, San Diego, CA06, -117.232, 33.235, 430, 59.5, 1.47
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 57.2, 1.29
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 72.3, 0.33
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 52.9, 5.29
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, M, 0.09
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 1.34
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 73.3, 0.14
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 71.1, 0.06
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 67.0, 0.18
MERCED, Merced, CA05, -120.516, 37.289, 154, 60.8, 2.23
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 60.4, 1.16
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 61.1, 0.88
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 59.9, 1.27
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 63.4, 1.03
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 56.9, 2.79
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 58.4, 3.01
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 47.3, 1.86
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 58.7, 2.35
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 60.8, 0.81
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 54.9, 6.06
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 48.6, 4.60
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 59.6, 2.01
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 78.6, 0.23
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 58.5, 2.30
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 50.4, 2.94
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 61.6, 1.39
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 48.7, 4.74
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 58.1, 3.47
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 73.5, T
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 61.1, 4.11
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 59.2, 2.01
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 58.8, 2.30
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 61.2, 1.69
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 59.3, 2.48
OJAI, Ventura, CA06, -119.227, 34.448, 745, 59.2, 2.33
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 59.6, 1.67
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 55.2, 4.39
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 65.0, 3.14
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 57.7, 2.60
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 56.3, 1.56
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 47.2, 5.79
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 63.9, 1.58
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 59.3, 3.15
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 56.9, 3.10
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 56.7, 2.43
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 40.4, 2.53
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 55.6, 1.55
WASCO, Kern, CA05, -119.352, 35.589, 291, 62.6, 1.50
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 51.9, 2.92
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 59.4, 1.36
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 51.1, 4.45
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 50.1, 1.28
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 56.3, 2.96
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 72.9, 0.08
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 50.3, 4.76
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 61.7, 0.02
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 59.5, 3.69
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 46.7, 3.33
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 61.5, 0.40
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 55.9, 2.85
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 71.9, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 71.3, 0.06
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 71.0, 0.08
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 59.2, 2.77
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.59
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 63.9, 1.18
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 62.0, 1.06
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 69.2, 0.37
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 51.2, 3.91
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 63.3, 1.22
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 63.1, 1.47
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 63.9, 3.09
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 71.1, 0.25
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 75.6, 0.14
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 63.1, 1.53
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 1.70
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 65.3, 0.95
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, M, 1.74
MARCH AFB, Riverside, CA06, -117.250, 33.900, 1536, 60.7, 0.79
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, M, 0.34
DOWNEY FIRE DEPT. FC107C, Los Angeles, CA06, -118.145, 33.930, 110, M, 1.85
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 61.5, 1.89
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 59.7, 1.51
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 64.8, 1.01
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 64.6, 0.87
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 62.4, 0.62
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 0.83
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 59.8, 1.59
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 59.9, 1.43
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 58.4, 0.34
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 62.9, 1.31
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 63.4, 0.56
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 2.02
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 60.5, 1.82
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 1.03
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 74.1, 0.26
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 68.3, 0.00
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 64.5, 0.14
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 1.95
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 61.9, 1.72
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 55.5, 0.03
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 2.97
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, 66.0, 3.39
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 63.0, 1.96
LYTLE CREEK R S, San Bernardino, CA06, -117.471, 34.238, 2730, M, 0.00
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, 60.1, 4.33
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 53.4, 2.51
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 62.7, 2.34
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 57.8, 1.69
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 57.8, 1.89
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 74.1, 0.30
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, M, 0.00
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 45.7, 2.15
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 2.12
VENTURA, Ventura, CA06, -119.292, 34.283, 105, M, 2.15
CRYSTAL LAKE FC238C, Los Angeles, CA06, -117.842, 34.318, 5345, M, 3.97
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 3.05
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 2.60
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 1.96
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 55.4, 2.22
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 3.86
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 60.8, 0.84
ACTON ESCONDIDO FC261, Los Angeles, CA06, -118.271, 34.494, 2833, M, 1.56
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, M, 2.98
AMBOY, San Bernardino, CA07, -115.744, 34.559, 648, 73.0, 0.30
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 61.8, 0.71
SAUGUS POWER PLANT 1, Los Angeles, CA06, -118.454, 34.590, 2161, 60.3, 2.57
LOS PRIETOS RS, Santa Barbara, CA06, -119.791, 34.544, 1024, M, 3.19
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 58.8, 3.21
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 3.36
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 60.2, 0.62
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 57.5, 2.47
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 60.1, 0.82
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 51.7, 1.53
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 51.4, 1.55
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 55.9, 0.88
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 60.7, 2.60
TEHACHAPI AP, Kern, CA05, -118.432, 35.131, 3960, 49.9, 0.38
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 56.6, 1.88
BAKER, San Bernardino, CA07, -116.063, 35.276, 962, 70.2, 0.16
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, 59.5, 3.38
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 63.5, 0.12
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, 59.5, 4.50
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 60.6, 2.15
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 63.4, 1.62
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 63.3, 1.22
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 50.3, 4.23
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 66.2, 0.16
DELANO, Kern, CA05, -119.260, 35.768, 302, 62.4, 1.76
BRADLEY TELEMETERING, Monterey, CA04, -120.868, 35.930, 443, M, 2.20
PORTERVILLE MUNICIPAL AIRPORT, Tulare, CA05, -119.062, 36.029, 442, 60.2, 2.29
KETTLEMAN CITY, Kings, CA05, -119.960, 36.007, 240, 61.8, 1.24
