Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 68.3, 0.01
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 60.8, 1.08
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 1.11
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 59.6, 1.01
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 50.5, 1.80
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 56.6, 0.43
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 59.6, 1.48
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 59.2, 1.63
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 51.4, 1.57
VISTA, San Diego, CA06, -117.232, 33.235, 430, 59.5, 1.22
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 57.2, 1.09
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.04
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 67.7, 0.18
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 48.7, 2.14
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 59.1, 1.57
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 67.5, 0.00
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 0.82
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 58.8, 1.61
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 66.0, 0.11
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 65.0, 0.04
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.23
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 58.3, 0.10
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 60.2, 1.21
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 63.0, 0.10
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, 55.4, 0.84
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 48.5, 2.12
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 58.6, 0.62
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 58.6, 0.68
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 61.4, 0.63
LONG BEACH AQUARIUM, Los Angeles, CA06, -118.197, 33.761, 20, 62.6, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 65.9, 0.01
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 68.9, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 60.5, 1.02
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.60
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 60.7, 1.51
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 61.4, 2.27
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 60.6, 1.15
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 60.6, 1.34
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 60.6, 1.74
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 58.9, 1.20
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 59.0, 0.94
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 61.5, 1.29
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 62.1, 1.14
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 60.2, 1.62
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 59.3, 1.61
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 59.4, 1.50
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 60.2, 1.45
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 59.1, 0.00
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 61.4, 2.63
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 66.2, 0.11
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 59.9, 0.01
SAN BERNARDINO F S 226, San Bernardino, CA06, -117.254, 34.134, 1140, 65.1, 0.39
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 61.8, 2.73
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 57.7, 2.83
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 2.65
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 59.5, 1.74
BIG BEAR LAKE DAM, San Bernardino, CA06, -116.975, 34.241, 6815, M, 2.60
LYTLE CREEK R S, San Bernardino, CA06, -117.471, 34.238, 2730, M, 2.82
