Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 54.5, T
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 53.4, 1.14
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 1.36
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 52.2, 1.34
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 42.8, 2.21
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 49.4, 1.08
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 51.1, 1.47
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 54.0, 0.56
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 41.9, 2.15
VISTA, San Diego, CA06, -117.232, 33.235, 430, 53.3, 1.12
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 51.9, 1.14
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.06
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 55.1, 0.21
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 40.9, 2.49
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 48.6, 1.01
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 0.44
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 56.3, 1.35
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 51.4, 0.03
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 51.2, 0.04
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.13
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 49.4, 0.72
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 54.3, 0.92
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 48.3, 0.06
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, 48.2, 0.55
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 40.8, 2.43
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 50.7, 1.19
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 50.7, 0.87
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 55.6, 1.19
LONG BEACH AQUARIUM, Los Angeles, CA06, -118.197, 33.761, 20, 56.1, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 51.9, 0.01
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 54.9, 0.20
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 54.0, 0.59
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.70
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 54.4, 0.64
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 55.2, 1.23
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 55.5, 1.25
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 55.6, 1.25
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 52.7, 1.16
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 50.4, 0.76
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 50.4, 0.76
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 53.1, 0.67
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 56.1, 1.16
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 41.7, 3.35
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 52.9, 0.62
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 52.8, 1.14
OXNARD, Ventura, CA06, -119.175, 34.198, 49, 54.0, 1.40
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 52.9, 0.42
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 52.9, 0.06
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 45.6, 0.00
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 34.5, 0.41
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 34.5, 0.74
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 1.98
VENTURA, Ventura, CA06, -119.292, 34.283, 105, M, 1.68
NEWHALL S FC32CE, Los Angeles, CA06, -118.534, 34.387, 1233, M, 0.92
SANTA PAULA, Ventura, CA06, -119.133, 34.312, 237, 53.5, 1.29
