Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 66.5, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 64.2, 0.97
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.90
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 61.4, 0.64
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 53.7, 2.47
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 60.8, 0.36
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 52.3, 1.90
VISTA, San Diego, CA06, -117.232, 33.235, 430, 60.7, 0.50
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 58.8, 0.24
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.12
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 66.9, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 53.4, 2.15
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 65.2, 0.01
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 0.59
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 65.0, 0.04
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 63.9, 0.04
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.11
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 62.0, 0.37
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 65.5, 0.35
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 61.8, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 50.5, 2.32
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 60.1, 0.55
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 62.0, 0.94
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 65.2, 0.41
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 64.6, 0.19
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, M, 0.21
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 63.1, 0.24
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.44
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 64.2, 0.25
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, M, 1.03
MARCH AFB, Riverside, CA06, -117.250, 33.900, 1536, 56.0, 0.33
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, M, 0.74
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 64.0, 0.47
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 61.0, 0.27
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 62.7, 0.54
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 62.2, 0.73
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 60.7, 0.82
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 59.3, 0.56
MERCED, Merced, CA05, -120.516, 37.289, 154, 54.4, 1.05
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 62.6, T
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 63.1, 0.28
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 61.9, 0.64
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 61.1, 0.20
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 58.6, 2.01
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 57.6, 2.10
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 44.0, 1.17
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 55.4, 3.11
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 62.3, 0.34
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 54.3, 6.16
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 49.4, 3.00
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 55.4, 3.01
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 66.8, 0.26
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 58.0, 0.78
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 52.4, 6.03
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 55.4, 0.72
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 49.2, 10.01
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 68.4, 0.05
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 58.4, 1.44
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 55.2, 1.62
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 54.3, 1.05
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 57.0, 2.72
OJAI, Ventura, CA06, -119.227, 34.448, 745, 56.3, 0.90
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 56.8, 3.07
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 51.5, 6.31
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 65.2, 1.53
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 54.8, 2.16
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 54.5, 2.86
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 43.9, 6.24
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 60.9, 0.93
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 60.9, 0.86
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 58.1, 2.85
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 38.4, 5.33
WASCO, Kern, CA05, -119.352, 35.589, 291, 58.6, 0.51
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 49.7, 7.66
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 56.8, 3.12
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 50.3, 1.63
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 45.5, 4.68
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 58.4, 2.53
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 66.6, 0.09
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 52.7, 5.04
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 55.0, 0.31
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 58.5, 2.31
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 43.4, 5.12
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 60.2, T
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 54.6, 1.07
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 64.8, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 65.2, 0.00
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 65.2, T
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 60.9, 0.75
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 61.9, 0.52
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 62.5, 0.28
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, M, 0.05
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 62.1, 1.66
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 61.4, 0.51
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.08
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 63.6, 0.61
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 65.3, 0.10
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 62.7, 0.07
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 58.8, 0.32
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, M, 0.70
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 61.7, 0.18
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 1.35
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, 66.1, 1.47
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 61.9, 0.40
LYTLE CREEK R S, San Bernardino, CA06, -117.471, 34.238, 2730, M, 0.00
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 2.15
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 54.9, 3.43
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 62.7, 0.42
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 59.7, 0.49
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 60.5, 0.66
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 62.6, 0.17
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, M, 0.13
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 42.4, 1.48
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 0.52
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 1.55
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 0.97
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 1.09
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 58.3, 0.90
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 0.94
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 55.8, 0.26
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, 57.8, 0.52
AMBOY, San Bernardino, CA07, -115.744, 34.559, 648, 63.7, 0.00
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 57.0, 0.49
SAUGUS POWER PLANT 1, Los Angeles, CA06, -118.454, 34.590, 2161, 56.1, 1.03
LOS PRIETOS RS, Santa Barbara, CA06, -119.791, 34.544, 1024, M, 0.47
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 56.6, 0.51
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 0.64
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 54.6, 0.38
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 59.6, 0.39
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 53.1, 0.40
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 55.9, 0.14
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 53.2, 0.05
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 54.5, 0.33
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 52.2, 1.56
BORON, Kern, CA07, -117.650, 35.004, 2450, M, 0.26
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 55.6, M
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 58.6, 0.67
TAFT, Kern, CA05, -119.430, 35.150, 773, M, 0.26
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, 56.2, 2.91
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 55.6, 0.63
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, 55.9, 4.54
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 60.8, 1.67
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 58.9, 0.90
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 56.5, 0.68
LOST HILLS, Kern, CA05, -119.689, 35.618, 288, M, 0.00
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 49.2, 2.16
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 58.0, 0.50
DELANO, Kern, CA05, -119.260, 35.768, 302, 57.6, 0.61
BRADLEY TELEMETERING, Monterey, CA04, -120.868, 35.930, 443, M, 1.36
KETTLEMAN CITY, Kings, CA05, -119.960, 36.007, 240, 55.8, 0.34
HAIWEE, Inyo, CA07, -117.953, 36.139, 3825, 50.1, 0.15
CORCORAN IRRIGATION DIST., Kings, CA05, -119.582, 36.098, 200, 55.7, 1.31
COALINGA, Fresno, CA05, -120.361, 36.136, 670, 57.7, 0.42
KING CITY, Monterey, CA04, -121.138, 36.207, 320, 57.3, 1.30
LINDSAY, Tulare, CA05, -119.054, 36.203, 435, 57.2, 0.64
WESTHAVEN, Fresno, CA05, -119.997, 36.227, 285, M, 0.61
BIG SUR STATION, Monterey, CA04, -121.780, 36.247, 200, 56.2, 5.74
VISALIA, Tulare, CA05, -119.300, 36.328, 303, 56.6, 1.48
FIVE POINTS 5 SSW, Fresno, CA05, -120.156, 36.364, 285, 57.4, 0.28
SAN CLEMENTE DAM, Monterey, CA04, -121.709, 36.438, 600, M, 3.82
ASH MOUNTAIN, Tulare, CA05, -118.825, 36.491, 1708, 56.0, 2.81
THREE RIVERS EDISON PH 1, Tulare, CA05, -118.862, 36.465, 1140, 56.1, 3.71
PINNACLES NATIONAL PARK, San Benito, CA04, -121.182, 36.482, 1307, 54.5, 1.39
CARMEL VALLEY, Monterey, CA04, -121.724, 36.481, 480, 57.1, 3.18
LODGEPOLE, Tulare, CA05, -118.732, 36.604, 6735, 37.9, 5.44
PANOCHE 2 W, San Benito, CA05, -120.884, 36.607, 1400, M, 0.80
MONTEREY, Monterey, CA04, -121.855, 36.593, 122, 58.4, 1.39
SALINAS NO. 2, Monterey, CA04, -121.666, 36.659, 45, 58.3, 1.01
SALINAS AP, Monterey, CA04, -121.609, 36.664, 73, 59.7, 0.63
GRANT GROVE, Tulare, CA05, -118.962, 36.738, 6580, 44.5, 4.85
LOS BANOS ARBURUA RANCH, Merced, CA05, -120.939, 36.875, 843, M, 1.20
HOLLISTER 2, San Benito, CA04, -121.421, 36.848, 275, 55.6, 1.83
BALCH POWER HOUSE, Fresno, CA05, -119.088, 36.909, 1735, 53.8, 3.68
WATSONVILLE WATERWORKS, Santa Cruz, CA04, -121.769, 36.931, 95, 58.0, 2.14
FRIANT GOVERNMENT CAMP, Fresno, CA05, -119.707, 36.997, 410, 56.3, 1.38
MADERA, Madera, CA05, -120.038, 36.954, 270, 55.0, 0.66
WISHON DAM, Fresno, CA05, -118.984, 37.007, 6550, M, 5.11
GILROY, Santa Clara, CA04, -121.561, 37.003, 194, 58.0, 2.80
AUBERRY 2 NW, Fresno, CA05, -119.513, 37.092, 2090, 53.9, 2.73
LOS BANOS, Merced, CA05, -120.867, 37.056, 120, 56.4, 0.71
BEN LOMOND NO. 4, Santa Cruz, CA04, -122.080, 37.086, 420, 56.7, 4.45
MORGAN HILL, Santa Clara, CA04, -121.602, 37.136, 375, M, M
HUNTINGTON LAKE, Fresno, CA05, -119.221, 37.228, 7020, M, 3.56
NORTH FORK RS, Madera, CA05, -119.510, 37.233, 2645, 51.2, 2.82
RAYMOND, Madera, CA05, -119.909, 37.210, 919, M, 1.52
LOS GATOS, Santa Clara, CA04, -121.959, 37.232, 365, 56.2, 3.40
NEWMAN, Stanislaus, CA05, -121.018, 37.281, 90, 57.6, 1.53
MOUNT HAMILTON, Santa Clara, CA04, -121.635, 37.343, 4220, 53.2, 2.92
BISHOP AIRPORT, Inyo, CA07, -118.359, 37.371, 4110, 50.3, 0.17
MOFFETT FEDERAL AIRFIELD, Santa Clara, CA04, -122.048, 37.406, 39, 57.6, 2.45
TURLOCK #2, Stanislaus, CA05, -120.846, 37.502, 103, 55.2, 2.13
PALO ALTO, Santa Clara, CA04, -122.140, 37.444, 25, 55.7, 2.96
REDWOOD CITY, San Mateo, CA04, -122.239, 37.477, 31, 57.1, 0.01
HALF MOON BAY, San Mateo, CA04, -122.443, 37.473, 27, 56.0, 1.16
SO ENTRANCE YOSEMITE N.P., Mariposa, CA05, -119.633, 37.512, 5047, 44.2, 3.08
MARIPOSA R S, Mariposa, CA05, -119.986, 37.495, 2100, M, 2.67
NEWARK, Alameda, CA04, -122.032, 37.515, 10, 58.0, 1.59
EXCHEQUER DAM, Mariposa, CA05, -120.267, 37.585, 442, M, 1.38
MODESTO AP, Stanislaus, CA05, -120.955, 37.625, 87, 56.4, 1.76
HAYWARD AIR TERMINAL, Alameda, CA04, -122.121, 37.659, 31, 57.9, 2.06
TRACY CARBONA, San Joaquin, CA05, -121.347, 37.682, 135, 54.8, 1.16
