Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 58.8, 0.03
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 58.3, 0.64
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.29
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 54.8, 0.52
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 52.5, 1.36
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 55.7, 0.56
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 56.3, 0.17
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 46.6, 0.48
VISTA, San Diego, CA06, -117.232, 33.235, 430, 59.0, 0.20
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 54.2, 0.18
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.01
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 59.1, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 46.3, 0.81
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 54.2, 0.22
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 57.5, M
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 55.8, 0.12
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 56.6, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 54.9, 0.04
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.00
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 53.8, 0.13
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 58.3, 0.06
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 53.5, 0.02
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, 53.9, 0.02
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 43.0, 0.50
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 53.9, 0.00
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 55.8, 0.12
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 59.3, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 57.8, 0.02
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 60.0, T
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 56.9, T
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.00
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 57.9, 0.29
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 54.4, 0.32
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 58.7, 0.15
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 58.1, 0.00
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 57.2, 0.05
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 55.0, 0.11
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 53.9, 0.04
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 57.2, 0.10
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 61.1, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 50.5, T
MERCED, Merced, CA05, -120.516, 37.289, 154, 49.4, 0.20
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 56.9, 0.16
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 58.4, 0.26
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 55.5, 0.12
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 52.6, 0.91
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 52.8, 0.01
BRAWLEY 2 SW, Imperial, CA07, -115.558, 32.954, -100, 57.2, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 33.5, 0.50
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 48.3, 2.26
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 57.4, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 44.6, 1.77
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 41.0, 0.85
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 49.3, 0.70
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 57.3, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 49.9, 0.01
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 46.8, 2.16
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 50.4, T
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 42.7, 2.32
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 51.3, 1.25
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 60.9, 0.00
LAKE SPAULDING, Nevada, CA02, -120.639, 39.318, 5156, 36.6, 2.23
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 49.5, 0.08
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 50.0, 0.49
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 49.2, 0.94
MARYSVILLE, Yuba, CA02, -121.585, 39.146, 57, 50.2, 0.72
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 47.9, 0.15
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 50.4, 1.34
OJAI, Ventura, CA06, -119.227, 34.448, 745, M, 0.00
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 49.7, 0.67
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 46.1, 2.78
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 58.1, 0.00
