Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 56.9, 2.40
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 51.5, 4.18
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 5.82
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 55.0, 2.15
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 45.2, 7.77
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 56.1, 4.82
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 57.1, 4.55
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 45.4, 11.59
VISTA, San Diego, CA06, -117.232, 33.235, 430, 57.2, 5.23
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 55.2, 4.10
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 56.8, 4.95
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 45.0, 10.62
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 56.4, 3.30
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 58.8, 0.89
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 56.0, 2.12
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 54.1, 2.55
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 10.51
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 46.8, 0.00
LA CRESCENTA FC251 C, Los Angeles, CA06, -118.238, 34.222, 1545, M, 7.93
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 55.9, 6.90
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 55.1, 3.20
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 57.3, 6.13
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 55.2, 2.95
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 49.4, 2.69
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 33.3, 14.24
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 34.5, 2.95
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 9.11
