Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 87.9, 0.10
MERCED, Merced, CA05, -120.516, 37.289, 154, 75.9, 0.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 70.1, T
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 70.0, 0.00
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 70.3, 0.03
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 71.9, 0.14
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 62.7, T
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 65.7, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 70.7, T
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 75.6, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 69.3, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 73.8, 0.00
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 68.5, 1.32
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 74.6, 0.00
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 101.3, 0.27
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 76.3, 0.00
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 56.6, 0.35
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 80.0, 0.00
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 69.5, 0.22
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 68.6, M
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 90.8, 0.02
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 80.4, 0.00
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 71.8, 0.00
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 74.2, 0.00
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 79.3, 0.00
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 68.9, 0.00
OJAI, Ventura, CA06, -119.227, 34.448, 745, 72.6, 0.00
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 77.1, 0.00
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 71.6, 0.16
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 76.2, 0.00
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 71.0, 0.00
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 65.6, 0.00
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 66.6, 0.00
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 78.5, 0.31
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 67.5, 0.00
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 63.5, 0.01
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 66.3, 0.00
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 59.9, 0.03
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 72.0, 0.00
WASCO, Kern, CA05, -119.352, 35.589, 291, 82.9, 0.00
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 70.2, 0.28
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 76.4, 0.00
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 70.6, 0.00
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 69.4, 1.09
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 62.3, 0.00
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 92.8, 2.27
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 57.5, 0.17
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 81.2, 0.06
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 64.9, 0.03
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 66.0, 0.02
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 67.0, 0.60
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 71.7, 0.22
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 92.5, 0.34
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 92.4, 0.11
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 91.4, 0.03
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 72.3, 0.11
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, T
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 79.8, 0.10
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 71.9, 0.03
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 88.5, 0.28
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 69.9, 0.89
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 79.0, 0.46
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 78.0, 0.42
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 74.3, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 91.7, 0.49
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 92.8, 0.38
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 72.5, T
