Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.10
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 53.5, 0.58
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 55.4, 1.03
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 49.4, 0.30
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 39.4, 6.16
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 51.0, 0.76
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 53.3, 0.92
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 57.5, 0.85
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 52.7, 0.01
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, M, 0.07
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 57.3, 0.90
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.61
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 55.8, 0.79
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, M, 1.57
MARCH AFB, Riverside, CA06, -117.250, 33.900, 1536, 48.8, 0.30
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, M, 0.71
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 57.9, 1.04
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 57.3, 1.08
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 54.3, 0.73
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 54.1, 0.66
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 53.7, 0.31
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 45.8, 0.24
MERCED, Merced, CA05, -120.516, 37.289, 154, 45.9, 2.01
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 55.3, 1.58
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 58.1, 0.88
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 57.3, 1.30
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 54.5, 0.38
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 50.5, 3.37
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 53.0, 1.68
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 31.3, 4.37
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 49.3, 0.65
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 56.6, 1.16
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 43.1, 9.31
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 40.0, 5.66
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 46.7, 1.61
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 49.5, T
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 45.3, 0.43
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 46.8, 14.98
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 45.5, 1.40
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 39.3, 8.26
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 56.5, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 46.4, 3.88
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 47.2, 2.55
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 44.8, 1.62
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 47.3, 4.53
OJAI, Ventura, CA06, -119.227, 34.448, 745, 49.1, 0.24
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 46.5, 2.42
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 42.3, 22.41
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 55.4, 1.09
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 44.3, 0.89
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 48.3, 4.99
