Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 93.8, 0.03
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, M, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 77.9, 0.10
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 71.5, T
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 78.0, 0.11
VISTA, San Diego, CA06, -117.232, 33.235, 430, 75.0, 0.25
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 71.5, 0.06
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 95.9, 0.07
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 76.4, 0.66
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 97.6, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 97.1, 0.10
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 97.1, T
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.44
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 83.4, 0.00
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 76.7, 0.00
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 93.5, 0.02
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 74.0, 1.33
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 84.8, 0.30
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 84.0, 0.15
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 79.0, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 93.6, 0.12
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, M, 1.58
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 77.9, 0.00
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.00
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 80.4, 0.00
MARCH AFB, Riverside, CA06, -117.250, 33.900, 1536, 82.4, T
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 75.8, 0.00
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 74.5, 0.00
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, M, 0.05
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 84.1, 0.02
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 84.1, T
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 93.4, 0.11
MERCED, Merced, CA05, -120.516, 37.289, 154, 81.2, 0.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 76.2, T
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 75.1, T
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 79.1, 0.00
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 72.6, T
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 62.6, T
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 69.5, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 76.3, 0.05
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 80.3, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 72.5, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 83.8, 0.00
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 72.9, 0.02
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 77.3, 0.04
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 108.1, 0.05
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 85.3, 0.00
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 58.6, 0.03
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 83.5, 0.00
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 78.7, 0.00
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 71.5, 0.00
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 97.3, 0.06
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 86.1, 0.00
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 74.6, 0.00
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 82.1, 0.00
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 69.9, 0.00
OJAI, Ventura, CA06, -119.227, 34.448, 745, 77.5, 0.00
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 82.0, 0.00
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 79.9, 0.00
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 76.3, 0.00
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 67.4, 0.00
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 71.5, T
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, M, 0.11
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 72.9, 0.01
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 66.7, T
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 70.0, 0.00
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 66.3, 0.29
WASCO, Kern, CA05, -119.352, 35.589, 291, 86.4, 0.00
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 77.7, 0.17
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 82.0, 0.00
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 76.2, 0.00
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 76.7, 0.31
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 63.9, 0.00
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, M, 0.21
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 57.4, 0.03
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 69.9, 0.00
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 71.5, T
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 78.3, 1.31
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 93.6, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 96.2, T
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 95.4, 0.03
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 79.4, 0.14
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 75.0, 0.00
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 72.5, T
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 83.9, 0.00
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.00
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 74.1, 0.18
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 98.1, 0.03
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 93.5, 1.28
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 89.5, 0.24
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, M, 0.00
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 69.1, 0.00
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 0.00
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.00
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 83.8, 0.00
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 0.00
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 83.6, 0.00
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 74.6, 0.00
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 70.4, 0.00
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 95.8, 0.76
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 68.1, 0.99
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 0.00
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 0.00
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 0.00
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 70.0, T
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 0.00
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 85.7, 0.00
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, 79.3, 0.00
AMBOY, San Bernardino, CA07, -115.744, 34.559, 648, 96.8, T
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 87.5, 0.00
SAUGUS POWER PLANT 1, Los Angeles, CA06, -118.454, 34.590, 2161, M, 0.00
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 77.6, 0.00
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 0.00
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 87.8, 0.00
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 66.2, 0.00
LOMPOC AP, Santa Barbara, CA06, -120.467, 34.667, 88, 64.2, 0.02
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 87.2, 0.02
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 80.2, 0.00
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 78.5, 0.00
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 81.8, 0.00
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 69.6, 0.01
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 88.6, T
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, M, 0.00
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 88.5, 0.00
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, M, 0.00
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, M, 0.00
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 89.5, 0.00
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 86.6, 0.00
LOST HILLS, Kern, CA05, -119.689, 35.618, 288, M, 0.00
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 75.7, 0.00
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 95.4, 0.00
DELANO, Kern, CA05, -119.260, 35.768, 302, 84.7, 0.00
KETTLEMAN CITY, Kings, CA05, -119.960, 36.007, 240, 86.0, 0.00
CORCORAN IRRIGATION DIST., Kings, CA05, -119.582, 36.098, 200, 84.8, 0.00
COALINGA, Fresno, CA05, -120.361, 36.136, 670, 88.9, 0.00
KING CITY, Monterey, CA04, -121.138, 36.207, 320, 72.0, 0.00
LINDSAY, Tulare, CA05, -119.054, 36.203, 435, 84.0, 0.00
BIG SUR STATION, Monterey, CA04, -121.780, 36.247, 200, 66.7, 0.00
VISALIA, Tulare, CA05, -119.300, 36.328, 303, 84.6, 0.00
FIVE POINTS 5 SSW, Fresno, CA05, -120.156, 36.364, 285, 84.8, 0.00
