Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 88.9, T
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 73.1, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 73.7, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 72.8, 0.02
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 77.3, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 70.3, 0.03
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 68.6, 1.40
VISTA, San Diego, CA06, -117.232, 33.235, 430, 74.5, 0.00
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 69.0, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 88.4, T
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 71.9, 0.63
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 88.1, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 70.4, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 90.0, 0.03
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 85.4, 0.10
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 83.3, 0.00
MERCED, Merced, CA05, -120.516, 37.289, 154, 76.9, 0.08
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 76.2, 0.00
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 72.1, T
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 73.5, 0.02
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 74.0, 0.02
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 66.2, 0.27
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 70.2, 0.02
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 65.8, 0.00
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 74.0, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 72.1, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 72.2, 0.12
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 67.3, 0.00
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 73.9, 0.21
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 94.8, 0.00
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 57.0, 0.37
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 76.1, 0.18
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 67.6, 0.05
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 71.8, 0.14
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 91.4, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 78.4, 0.00
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 73.5, 0.31
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 74.4, 0.00
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 75.2, 0.17
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 71.4, 0.15
OJAI, Ventura, CA06, -119.227, 34.448, 745, 74.3, 0.00
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 76.8, 0.05
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 69.3, 0.35
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 79.9, 0.00
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 73.3, 0.05
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 68.8, 0.17
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 66.5, T
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 78.9, 0.01
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 72.6, T
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 65.7, 0.36
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 69.8, 0.16
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 59.0, T
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 71.0, 0.02
WASCO, Kern, CA05, -119.352, 35.589, 291, 81.1, 0.14
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 68.1, 0.10
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 76.5, 0.00
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 70.1, 0.00
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 67.0, 0.05
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 66.2, 0.44
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 87.9, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 59.5, 1.03
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 78.0, 0.02
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 67.6, 0.00
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 62.8, 0.11
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 67.1, T
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 71.7, 0.03
CALEXICO 2 NE, Imperial, CA07, -115.464, 32.688, 12, M, T
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 90.5, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 89.5, T
