Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 45.5, 0.15
MERCED, Merced, CA05, -120.516, 37.289, 154, 42.8, 0.10
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 53.6, 0.61
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 55.5, 0.86
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 53.6, 0.78
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 57.6, 0.57
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 49.3, 0.13
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 51.7, 0.17
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 30.8, 0.32
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 45.4, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 53.7, 0.84
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 49.1, 0.11
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 38.3, 1.83
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 45.8, 0.40
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 52.5, 0.03
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 46.3, 0.69
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 44.9, 1.53
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 42.9, 0.06
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 38.5, 2.80
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 46.4, 0.02
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 53.9, 0.11
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 45.5, 0.05
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 47.5, 0.04
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 44.5, 0.10
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 43.2, 0.06
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 48.3, 0.18
OJAI, Ventura, CA06, -119.227, 34.448, 745, M, 0.25
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 48.9, 0.07
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 39.6, 3.02
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 56.5, 1.17
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 44.7, 0.12
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 47.8, 0.10
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 33.7, 0.15
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 53.0, 0.31
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 52.8, 0.35
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 48.7, 0.13
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 49.1, 0.09
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 31.5, T
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 45.0, 0.02
WASCO, Kern, CA05, -119.352, 35.589, 291, M, 0.00
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 37.5, 0.84
