Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 89.1, 0.30
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 73.5, 0.02
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 74.9, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 72.9, 0.00
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 77.4, T
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 76.1, 0.09
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 70.9, T
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 75.1, 0.10
VISTA, San Diego, CA06, -117.232, 33.235, 430, 73.6, 0.00
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 68.9, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 92.0, 0.33
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 74.2, 0.00
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 77.7, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 92.4, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 71.2, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 94.2, 0.15
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 91.7, 0.16
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 71.6, 0.00
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 71.7, 0.01
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 68.5, 0.04
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 79.9, T
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 78.1, 0.00
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.00
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 71.3, 0.00
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 0.00
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 95.0, 2.31
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 89.3, 0.96
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 0.00
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 0.00
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 76.9, 0.00
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 66.9, 0.07
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 0.00
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.00
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 77.3, 0.00
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.76
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 81.7, 0.00
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 73.6, T
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 89.9, 0.13
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 71.3, 0.00
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 82.0, T
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 80.4, 0.00
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 75.4, 0.00
