Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 75.2, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 68.3, 0.03
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.03
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 67.7, 0.14
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 61.5, 0.00
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 70.6, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 68.9, 0.08
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 61.1, 0.06
VISTA, San Diego, CA06, -117.232, 33.235, 430, 70.1, 0.00
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 64.0, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 77.9, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 62.0, 0.04
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 70.6, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 80.7, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 65.8, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 76.2, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 74.4, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 69.5, T
MERCED, Merced, CA05, -120.516, 37.289, 154, 65.8, 0.15
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 69.6, 0.06
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 69.0, 0.18
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 69.6, 0.03
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 71.7, 0.14
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 63.1, 0.32
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 67.1, 0.22
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 50.4, 0.44
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 64.2, 0.69
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 69.2, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 60.1, 1.32
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 56.2, 0.18
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 65.1, 0.38
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 78.1, 0.15
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 64.7, 0.09
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 53.7, 1.41
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 66.3, 0.15
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 55.9, 0.27
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 63.4, 2.01
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 79.0, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 66.6, 0.05
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 64.4, 0.33
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 64.7, 0.64
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 65.4, 0.12
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 64.6, 0.59
OJAI, Ventura, CA06, -119.227, 34.448, 745, 66.3, 0.10
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 66.0, 0.80
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 57.4, 1.97
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 74.8, 0.07
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 63.2, 0.14
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 62.4, 0.54
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 52.3, 2.28
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 70.3, 0.00
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 61.8, 0.80
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 64.2, 0.78
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 45.8, 1.09
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 60.8, 1.22
VACAVILLE, Solano, CA02, -121.961, 38.396, 110, 66.5, 0.50
WASCO, Kern, CA05, -119.352, 35.589, 291, 68.8, 0.04
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 56.1, 2.34
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 66.5, 0.26
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 57.8, 0.85
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 53.1, 0.52
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 63.6, 0.48
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 73.3, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 54.0, 0.93
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 62.8, 0.00
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 66.3, 0.33
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 50.1, 0.60
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 63.1, T
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 63.6, T
CALEXICO 2 NE, Imperial, CA07, -115.464, 32.688, 12, M, 0.00
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 77.8, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 75.9, 0.00
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 77.1, 0.00
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 71.0, 0.00
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.00
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 71.6, 0.00
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 70.6, 0.04
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 72.1, 0.01
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 59.7, 0.01
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 71.3, T
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 73.5, 0.00
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 71.7, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 75.4, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 79.0, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 70.2, 0.08
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, T
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 71.6, 0.04
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 71.0, 0.00
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 72.8, 0.00
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 70.4, 0.02
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 68.9, T
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 72.7, 0.00
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 73.1, T
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 70.1, T
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 0.03
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 73.1, 0.00
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 68.6, 0.00
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 68.0, 0.07
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 67.5, 0.03
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 72.8, T
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 73.9, 0.04
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.09
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 72.4, 0.01
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 0.00
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 77.6, 0.00
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 71.9, 0.00
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 69.6, 0.00
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 0.16
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 0.14
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 71.5, 0.07
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 61.9, 0.01
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 0.07
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.27
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 70.2, 0.00
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 0.05
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 64.4, 0.12
LA CRESCENTA FC251 C, Los Angeles, CA06, -118.238, 34.222, 1545, M, 0.09
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 72.6, 0.07
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 65.2, 0.05
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 63.9, T
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 73.5, 0.00
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 71.1, 0.00
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 49.8, 0.05
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 52.4, 0.00
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 0.09
VENTURA, Ventura, CA06, -119.292, 34.283, 105, M, 0.13
CRYSTAL LAKE FC238C, Los Angeles, CA06, -117.842, 34.318, 5345, M, 0.00
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 0.00
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 0.28
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 0.06
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 62.5, 0.04
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 0.06
ACTON ESCONDIDO FC261, Los Angeles, CA06, -118.271, 34.494, 2833, M, 0.00
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, M, 0.06
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 66.3, 0.00
SAUGUS POWER PLANT 1, Los Angeles, CA06, -118.454, 34.590, 2161, M, 0.22
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 68.6, 0.15
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 0.14
EL MIRAGE, San Bernardino, CA07, -117.630, 34.589, 2950, 63.3, 0.00
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 64.2, T
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 63.0, 0.21
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 62.5, T
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 61.3, 0.12
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 61.5, 0.02
CHUCHUPATE RANGER STN, Ventura, CA05, -119.011, 34.808, 5260, 55.7, 0.07
GAREY SISQUOC RIVER, Santa Barbara, CA06, -120.305, 34.894, 355, M, 0.08
MITCHELL CAVERNS, San Bernardino, CA07, -115.547, 34.944, 4350, 67.3, 0.02
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 61.6, 0.05
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 67.4, 0.23
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 65.0, 0.00
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 62.2, 0.16
TAFT, Kern, CA05, -119.430, 35.150, 773, 66.9, 0.02
BAKER, San Bernardino, CA07, -116.063, 35.276, 962, 71.2, T
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, M, 0.21
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 65.6, 0.00
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, M, 0.53
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 63.7, 0.20
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 67.9, T
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 65.7, 0.00
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 57.0, 0.18
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 70.1, 0.00
DELANO, Kern, CA05, -119.260, 35.768, 302, 64.8, 0.11
BRADLEY TELEMETERING, Monterey, CA04, -120.868, 35.930, 443, M, 0.00
SHOSHONE, Inyo, CA07, -116.271, 35.972, 1546, 73.2, 0.00
PORTERVILLE MUNICIPAL AIRPORT, Tulare, CA05, -119.062, 36.029, 442, 66.0, 0.00
KETTLEMAN CITY, Kings, CA05, -119.960, 36.007, 240, 67.3, 0.03
HAIWEE, Inyo, CA07, -117.953, 36.139, 3825, 66.8, 0.00
CORCORAN IRRIGATION DIST., Kings, CA05, -119.582, 36.098, 200, 66.2, 0.05
COALINGA, Fresno, CA05, -120.361, 36.136, 670, 67.1, 0.01
KING CITY, Monterey, CA04, -121.138, 36.207, 320, 64.6, 0.07
LINDSAY, Tulare, CA05, -119.054, 36.203, 435, 63.8, 0.02
