Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.18
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 50.7, 0.43
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 55.2, 0.72
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 52.0, 0.22
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, 56.4, M
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 42.2, 2.70
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 52.3, 0.89
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 51.3, 0.63
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 57.3, 0.75
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 54.1, 0.34
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 56.3, 0.40
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 55.6, 1.32
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.55
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 55.7, 0.81
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 51.1, 0.03
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 55.2, 0.99
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 56.8, 1.04
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 56.7, 1.14
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 54.1, 0.35
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 52.7, 0.42
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 51.8, 0.50
