Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 74.9, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 64.6, 1.10
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.84
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 62.0, 1.09
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 55.9, 2.68
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 59.6, 0.84
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 63.1, 1.18
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 59.6, 0.71
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 55.8, 2.50
VISTA, San Diego, CA06, -117.232, 33.235, 430, 63.8, 0.90
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 58.3, 0.56
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 73.9, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 55.7, 2.45
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 63.8, 1.70
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 73.7, M
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 1.60
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 63.1, 1.30
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 76.2, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 74.2, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 70.3, 0.01
MERCED, Merced, CA05, -120.516, 37.289, 154, 62.8, 1.90
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 61.6, 0.56
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 62.4, 0.54
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 58.4, 0.17
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 58.2, 1.30
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 57.9, 4.17
BRAWLEY 2 SW, Imperial, CA07, -115.558, 32.954, -100, 72.8, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 48.5, 0.45
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 61.4, 2.37
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 62.1, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 54.7, 2.36
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 51.5, 2.59
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 62.3, 1.31
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 79.9, T
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 60.7, 1.82
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 51.9, 2.98
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 64.3, 0.97
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 56.0, 2.58
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 61.1, 3.09
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 78.9, 0.00
LAKE SPAULDING, Nevada, CA02, -120.639, 39.318, 5156, 44.7, 3.55
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 64.3, 1.48
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 61.0, 0.59
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 62.4, 1.27
MARYSVILLE, Yuba, CA02, -121.585, 39.146, 57, 64.7, 1.96
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 60.3, 2.06
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 60.2, 1.69
OJAI, Ventura, CA06, -119.227, 34.448, 745, 61.5, 3.59
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 62.4, 2.11
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 57.6, 2.40
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 67.0, 2.71
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 58.7, 1.56
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 57.6, 1.65
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 51.3, 3.17
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 63.9, 1.05
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 60.4, 3.96
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 57.7, 1.60
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 57.9, 2.43
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 42.5, 1.63
TUSTIN IRVINE RANCH, Orange, CA06, -117.754, 33.703, 235, 62.2, 1.41
