Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 59.5, 0.57
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 50.2, 4.63
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 4.17
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 55.3, 4.18
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 44.7, 8.31
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 57.0, 3.31
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 55.8, 2.71
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 45.7, 6.89
VISTA, San Diego, CA06, -117.232, 33.235, 430, 56.2, 3.40
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 56.1, 3.04
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.27
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 58.9, 0.78
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 42.4, 9.85
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 59.9, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 58.1, 2.84
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 59.3, 0.90
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 58.4, 0.41
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 52.3, 1.58
MERCED, Merced, CA05, -120.516, 37.289, 154, 52.2, 3.23
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 56.8, 2.74
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 58.3, 2.28
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 56.4, 3.31
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 60.2, 2.33
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 54.0, 2.70
