Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 94.0, 0.05
MERCED, Merced, CA05, -120.516, 37.289, 154, 80.3, 0.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 75.4, 0.00
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 70.6, 0.00
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 72.3, 0.00
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 73.2, T
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 62.2, T
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 69.1, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 72.4, 0.02
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 77.1, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 71.3, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 77.4, 0.00
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 74.8, 0.00
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 74.6, 0.00
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 105.2, 0.02
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 55.1, 0.03
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 83.6, 0.00
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 74.0, 0.00
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 71.4, 0.00
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 98.0, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 83.2, 0.00
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 72.5, T
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 74.5, 0.00
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 79.0, T
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 68.2, 0.00
OJAI, Ventura, CA06, -119.227, 34.448, 745, 75.1, 0.00
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 79.0, 0.00
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 76.4, 0.00
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 78.6, 0.00
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 73.9, 0.00
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 65.2, 0.00
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 70.4, 0.21
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 79.7, 0.00
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 70.5, 0.00
