Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 76.3, 0.00
DESCANSO RANGER STN, San Diego, CA06, -116.617, 32.850, 3500, M, 0.68
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, M, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 55.5, 0.04
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 62.4, 0.03
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 56.5, 0.00
VISTA, San Diego, CA06, -117.232, 33.235, 430, 62.1, 0.03
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 59.7, 0.11
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 73.8, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 55.2, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 76.0, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 74.6, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 74.6, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 66.8, T
MERCED, Merced, CA05, -120.516, 37.289, 154, 58.8, 1.13
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 64.1, 0.02
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 65.3, 0.01
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 66.1, T
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 63.5, T
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 58.5, 2.20
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 61.2, 1.31
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 43.6, 2.20
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 59.9, 1.09
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 62.6, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 53.1, 8.37
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 52.5, 0.09
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 59.2, 2.70
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 79.5, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 60.5, 0.07
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 50.3, 5.28
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 62.6, 1.02
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 50.8, 5.02
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 77.7, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 61.8, 1.32
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 58.3, 1.93
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 59.0, 1.15
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 59.3, 3.54
OJAI, Ventura, CA06, -119.227, 34.448, 745, 60.9, 0.37
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 58.2, 1.94
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 49.8, 1.21
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 65.9, 0.05
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 58.7, 1.46
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 55.9, 2.76
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 46.5, 9.74
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, M, 0.01
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 64.6, 0.35
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 57.7, 2.16
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 38.1, 4.71
WASCO, Kern, CA05, -119.352, 35.589, 291, 63.2, 0.21
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 51.7, 4.84
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 59.5, 1.85
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 50.1, 6.31
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 48.5, 0.99
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 57.9, 4.13
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, M, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 52.0, 5.46
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 61.5, 0.63
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 61.3, 2.29
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 60.7, T
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 56.9, 0.00
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 74.3, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 74.6, 0.00
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 75.7, T
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 62.8, 0.00
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 0.06
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 54.4, 0.00
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 67.1, 0.11
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 62.0, 0.13
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 60.8, 0.17
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 71.3, 0.00
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, M, 0.00
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 47.3, 0.14
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 0.24
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 0.17
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 0.00
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 60.9, 0.41
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 0.35
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 64.3, 0.00
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 63.2, 0.22
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, M, 0.00
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 66.3, 0.04
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 66.4, 0.07
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.05
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 64.8, 0.20
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 72.5, 0.00
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 70.0, 0.00
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 63.2, 0.00
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, M, 0.02
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 59.2, 0.15
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 0.11
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.04
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 66.1, 0.14
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.00
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 64.9, 0.02
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 65.5, 0.04
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 70.2, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 52.4, 0.00
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 64.9, 0.00
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 64.2, 0.00
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 67.4, 0.08
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 73.3, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, M, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 66.0, 0.18
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.34
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 67.6, 0.03
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, M, 0.00
