Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 49.2, 1.63
MERCED, Merced, CA05, -120.516, 37.289, 154, 46.3, 5.07
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 56.6, 5.29
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 58.8, 4.49
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 59.1, 4.81
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 56.6, 3.74
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 49.6, 4.27
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 52.5, 7.75
BRAWLEY 2 SW, Imperial, CA07, -115.558, 32.954, -100, 57.7, 0.95
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 29.3, 0.55
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 45.1, 2.25
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 57.6, 2.70
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 43.4, 8.86
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 41.8, 11.61
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 56.3, 1.84
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 46.6, 13.44
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 46.2, 5.57
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 45.9, 2.63
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 39.8, 0.00
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 47.0, 6.88
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 55.8, 1.32
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 47.7, 4.23
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 46.0, 2.81
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 46.6, 4.43
MARYSVILLE, Yuba, CA02, -121.585, 39.146, 57, 45.3, 3.96
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 45.4, 4.19
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 46.9, 4.30
OJAI, Ventura, CA06, -119.227, 34.448, 745, 51.5, 16.58
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 45.7, 6.29
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 42.2, 5.96
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 57.7, 15.89
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 48.0, 4.81
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 46.1, 4.64
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 34.9, 7.58
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 53.6, 6.17
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 56.1, 12.06
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 50.8, 5.98
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 46.9, 4.12
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 28.2, 6.31
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 46.7, 8.26
VACAVILLE, Solano, CA02, -121.961, 38.396, 110, 46.0, 5.07
