Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 91.2, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 72.7, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.01
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 72.2, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 73.7, 0.00
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 73.1, 0.00
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 72.4, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 67.1, 0.01
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 70.0, 0.00
VISTA, San Diego, CA06, -117.232, 33.235, 430, 68.9, 0.00
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 65.5, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 90.8, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 76.2, 0.00
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 72.8, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 89.6, 0.00
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 68.5, 0.05
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 92.9, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 86.6, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 87.8, 0.00
MERCED, Merced, CA05, -120.516, 37.289, 154, 76.4, 0.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 69.7, 0.00
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 68.8, T
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 70.0, T
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 68.1, T
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 64.3, 0.00
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 65.0, 0.00
BRAWLEY 2 SW, Imperial, CA07, -115.558, 32.954, -100, 90.8, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 67.2, 0.00
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 76.2, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 68.2, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 75.5, 0.00
