Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 86.2, 0.00
MERCED, Merced, CA05, -120.516, 37.289, 154, 75.0, 0.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 68.3, 0.00
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 68.4, 0.00
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 67.6, 0.00
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 70.5, 0.00
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 64.3, T
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 63.4, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 64.4, 0.32
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 71.1, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 68.7, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 73.6, 0.00
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 65.3, 0.00
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 73.4, 0.00
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 98.0, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 78.6, 0.00
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 56.3, 0.18
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 78.9, 0.00
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 66.1, 0.11
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 91.1, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 77.6, 0.00
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 71.2, 0.01
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 72.6, 0.00
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 76.6, T
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 69.1, 0.00
OJAI, Ventura, CA06, -119.227, 34.448, 745, 68.2, 0.00
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 76.9, 0.00
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 69.7, 0.68
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 73.8, 0.01
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 69.4, 0.00
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 64.5, 0.00
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 63.3, 0.00
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 73.6, 0.00
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 65.7, 0.00
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 63.7, 0.02
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 56.9, T
WASCO, Kern, CA05, -119.352, 35.589, 291, 79.9, 0.00
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 67.7, 0.02
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 77.7, 0.00
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 69.3, 0.20
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 66.1, 0.09
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 62.3, 0.00
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 89.7, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 56.3, 0.35
