Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 68.1, 0.00
DESCANSO RANGER STN, San Diego, CA06, -116.617, 32.850, 3500, M, 0.10
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, M, 0.04
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 57.5, 0.04
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 63.2, 0.04
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 55.3, 0.02
VISTA, San Diego, CA06, -117.232, 33.235, 430, 63.2, 0.02
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 61.0, 0.24
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 69.6, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 56.1, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 68.1, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 66.7, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 66.5, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 60.5, T
MERCED, Merced, CA05, -120.516, 37.289, 154, 56.2, 0.88
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 67.6, 0.02
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 65.1, 0.02
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 62.5, 0.00
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 63.4, T
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 58.1, 2.77
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 62.4, 0.13
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 42.2, 3.44
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 52.4, 4.67
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 63.1, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 50.6, 10.49
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 53.0, 0.10
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 54.7, 1.66
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 66.3, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 60.5, 0.03
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 51.0, 7.69
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 57.7, 0.21
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 47.0, 8.67
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 54.6, 7.24
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 70.9, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 58.5, 0.85
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 55.7, 2.20
