Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 58.0, 0.05
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, M, 1.14
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 57.4, 0.96
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 0.68
EL MIRAGE, San Bernardino, CA07, -117.630, 34.589, 2950, 52.9, 0.17
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 55.3, 0.43
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 57.9, 0.00
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 56.2, 0.57
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 48.1, 0.80
LOS ALAMOS, Santa Barbara, CA06, -120.280, 34.746, 565, 55.3, 0.75
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 48.4, 2.43
CHUCHUPATE RANGER STN, Ventura, CA05, -119.011, 34.808, 5260, 44.4, 0.82
GAREY SISQUOC RIVER, Santa Barbara, CA06, -120.305, 34.894, 355, M, 0.52
MITCHELL CAVERNS, San Bernardino, CA07, -115.547, 34.944, 4350, 54.2, 0.00
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 53.4, 0.23
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 57.4, 0.95
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 50.4, 0.60
LA CRESCENTA FC251 C, Los Angeles, CA06, -118.238, 34.222, 1545, M, 0.82
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 61.6, 0.77
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 58.9, 0.93
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 59.5, 0.98
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 70.6, 0.17
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 63.3, 0.00
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 44.4, 1.23
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 46.7, 1.86
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 0.88
