Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 58.6, 0.54
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 60.0, 3.64
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 3.33
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 57.1, 3.41
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 46.9, 5.10
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 58.3, 3.61
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 48.0, 5.40
VISTA, San Diego, CA06, -117.232, 33.235, 430, 58.6, 3.66
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 58.0, 3.90
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.22
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 58.4, 1.28
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 44.5, 7.69
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 57.4, 0.16
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 1.42
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 55.8, 0.78
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 55.2, 0.15
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 49.6, 0.61
MERCED, Merced, CA05, -120.516, 37.289, 154, 52.9, 3.40
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 58.6, 1.75
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 60.5, 4.50
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 58.7, 3.36
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 59.1, 3.13
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 56.8, 10.66
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 55.5, 3.89
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 35.7, 2.94
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 52.7, 10.50
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 59.7, 3.57
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 45.2, 13.25
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 42.2, 5.26
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 52.5, 9.47
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 56.5, 0.59
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 48.3, 5.27
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 50.9, 14.84
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 49.5, 2.52
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 45.3, 10.34
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 59.5, 0.12
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 52.8, 3.38
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 52.8, 8.23
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 52.7, 5.96
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 52.4, 3.39
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 53.7, 11.97
OJAI, Ventura, CA06, -119.227, 34.448, 745, 51.8, 5.49
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 52.0, 10.46
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 47.8, 9.10
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 59.0, 7.66
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 51.2, 5.48
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 53.5, 15.60
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 38.6, 15.49
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 54.1, 3.97
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 58.0, 4.56
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 53.8, 11.49
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 33.7, 4.57
WASCO, Kern, CA05, -119.352, 35.589, 291, 54.3, 2.25
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 44.2, 9.30
