Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 85.0, 0.06
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 76.5, 0.24
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 76.5, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 72.7, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 72.8, T
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 71.6, 0.06
VISTA, San Diego, CA06, -117.232, 33.235, 430, 75.7, 0.02
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 69.0, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 88.7, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 71.1, 0.15
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 90.0, 2.76
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 0.03
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 89.0, 0.07
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 87.8, 1.42
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 82.0, 0.24
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 77.2, T
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 84.6, 0.07
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 67.8, 0.51
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 81.4, 0.41
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 81.4, 0.85
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 76.6, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 87.5, 0.57
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 90.4, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 77.5, 0.01
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, T
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 80.5, T
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, M, 0.00
MARCH AFB, Riverside, CA06, -117.250, 33.900, 1536, 78.2, 0.10
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 74.0, T
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 72.2, T
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 81.1, 0.00
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 81.3, T
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 78.4, T
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 84.3, T
MERCED, Merced, CA05, -120.516, 37.289, 154, 74.8, 0.04
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 76.2, 0.00
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 74.8, T
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 75.4, T
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 74.8, 0.02
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 60.6, 0.00
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 65.6, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 67.6, 0.00
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 74.4, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 73.2, 0.02
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 77.4, 0.00
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 69.3, 0.45
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 71.6, 0.00
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 96.3, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 79.3, 0.02
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 53.0, 0.15
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 78.4, 0.00
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 67.9, 0.00
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 90.9, 1.03
