Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 70.4, 0.00
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 69.3, 0.00
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 66.6, 0.00
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 78.2, 0.30
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 78.8, 0.00
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 69.8, 0.00
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 0.00
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 93.9, 0.95
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 86.8, 0.15
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 0.00
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 0.00
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 75.4, 0.00
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 65.6, T
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 0.01
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.00
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 78.4, 0.00
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 90.3, 0.55
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 73.4, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 72.7, 0.51
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 75.7, 0.00
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 75.6, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 69.7, 0.00
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 70.4, 0.66
VISTA, San Diego, CA06, -117.232, 33.235, 430, 71.6, 0.00
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 66.7, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.03
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 90.8, 2.00
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 0.34
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 72.4, 0.69
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 75.5, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 93.7, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 70.3, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 92.7, 1.35
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 91.1, T
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 76.6, 0.00
LA CRESCENTA FC251 C, Los Angeles, CA06, -118.238, 34.222, 1545, M, 0.09
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 77.0, 0.00
