Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 55.5, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 56.3, 0.64
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.96
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 50.1, 0.20
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 44.5, 1.02
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 52.1, 0.86
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 55.0, 1.27
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 55.3, 1.37
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 44.8, 2.06
VISTA, San Diego, CA06, -117.232, 33.235, 430, 55.7, 0.75
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 52.5, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 55.4, 0.23
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 0.85
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 46.0, 0.34
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 52.2, 0.48
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 55.0, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 54.4, 1.07
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 53.0, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 52.5, T
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.26
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 50.2, 0.05
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 56.8, 0.61
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 50.8, T
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 41.9, 1.89
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 52.9, 0.41
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 52.3, 0.44
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 58.2, 0.79
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 53.9, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 56.8, 0.80
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 56.2, 0.68
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.50
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.50
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 56.7, 0.76
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 51.0, 0.17
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 57.5, 0.00
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 58.3, 0.62
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 57.3, 0.61
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 57.2, 0.60
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 53.1, 0.64
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 53.2, 1.07
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 0.38
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 56.7, 0.40
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 55.8, M
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 46.7, 0.05
MERCED, Merced, CA05, -120.516, 37.289, 154, 45.5, 2.23
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 55.5, 0.86
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 56.4, 0.71
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 54.9, 0.62
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 60.0, 1.09
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 50.3, 3.37
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 53.0, 1.99
BRAWLEY 2 SW, Imperial, CA07, -115.558, 32.954, -100, 54.9, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 30.7, 1.00
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 49.7, 0.78
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 56.4, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 42.7, 5.89
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 42.3, 2.53
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 45.9, 2.39
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 51.3, 0.06
