Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 56.8, 0.65
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 58.5, 5.03
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 4.86
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 54.9, 6.38
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 45.0, 7.95
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 56.4, 3.34
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 45.3, 6.09
VISTA, San Diego, CA06, -117.232, 33.235, 430, 55.0, 2.69
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 55.6, 1.99
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 1.20
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 56.4, 2.16
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 42.6, 7.05
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 54.2, 1.54
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 1.77
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 54.3, 0.56
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 54.2, 1.20
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 56.8, 3.22
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 56.9, 2.32
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 53.6, 2.19
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 54.8, 2.52
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 3.03
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 58.5, 3.28
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 55.4, 0.80
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 51.7, 0.62
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 46.2, 1.01
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, M, 3.36
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 54.8, 0.41
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 3.77
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 5.58
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 55.8, 3.42
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 48.0, 0.46
MERCED, Merced, CA05, -120.516, 37.289, 154, 48.7, 3.02
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 56.2, 4.47
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 58.5, 3.21
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 57.8, 6.00
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 55.1, 2.44
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 52.7, 5.58
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 55.9, 5.17
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 31.1, 1.31
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 50.9, 6.30
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 57.7, 2.34
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 45.5, 11.50
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 42.2, 5.95
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 49.0, 5.76
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 52.0, 0.46
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 47.0, 3.27
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 49.5, 13.59
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 49.8, 2.56
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 39.5, 3.43
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 57.6, 1.09
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 49.7, 3.58
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 50.2, 3.95
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 49.1, 4.49
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 52.0, 7.47
OJAI, Ventura, CA06, -119.227, 34.448, 745, 50.6, 4.55
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 48.9, 6.99
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 44.6, 19.18
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 55.5, 3.35
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 50.3, 4.13
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 50.9, 6.96
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 36.5, 12.97
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, M, 3.40
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 56.5, 5.83
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 53.3, 11.80
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 30.2, 7.88
WASCO, Kern, CA05, -119.352, 35.589, 291, 51.4, 1.27
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 41.5, 13.28
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 50.6, 6.70
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 35.6, 7.85
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 37.9, 5.44
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 52.2, 8.26
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 54.1, 0.83
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 50.8, 12.06
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 42.4, 0.97
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 54.5, 6.85
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 58.1, 2.55
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 48.1, 4.30
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 55.6, 0.43
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 56.6, 0.59
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 60.6, 0.57
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 51.5, 4.49
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 6.74
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 45.7, 11.21
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 56.0, 3.37
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 56.1, 2.63
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 56.5, 3.20
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 54.2, 1.30
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, M, 0.46
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 33.8, 8.03
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 3.87
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 6.54
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 3.14
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 4.35
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 55.5, 5.79
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 4.66
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 45.7, 1.04
