Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 76.4, 0.00
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 77.2, T
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 66.2, 0.00
OXNARD, Ventura, CA06, -119.175, 34.198, 49, 64.7, 0.00
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 63.4, 0.00
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 96.1, 0.00
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 89.8, T
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 66.1, 0.08
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 72.1, 0.00
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 0.00
VENTURA, Ventura, CA06, -119.292, 34.283, 105, M, 0.01
SANTA PAULA, Ventura, CA06, -119.133, 34.312, 237, 67.0, 0.00
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 0.00
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 63.8, T
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 0.00
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.00
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 81.3, 0.00
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 71.5, 0.00
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 89.8, 0.00
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, 80.6, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 72.9, 0.05
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 81.6, 0.00
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 80.2, 0.00
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 72.5, 0.00
LONG BEACH AQUARIUM, Los Angeles, CA06, -118.197, 33.761, 20, 71.5, 0.00
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 93.5, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 94.4, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 72.3, 0.00
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 0.15
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 73.9, 0.00
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 80.1, 0.00
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 69.1, 0.00
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 68.4, 0.00
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 79.9, 0.00
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 77.4, 0.00
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 75.8, T
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 78.4, 0.00
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 75.8, 0.00
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 83.7, 0.00
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 62.2, 0.01
TAFT, Kern, CA05, -119.430, 35.150, 773, 78.9, 0.00
BAKER, San Bernardino, CA07, -116.063, 35.276, 962, 94.6, 0.00
GOLDSTONE ECHO NO 2, San Bernardino, CA07, -116.784, 35.281, 2950, M, 0.00
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, M, 0.00
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 83.4, 0.00
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, M, 0.00
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 57.3, 0.00
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 82.6, 0.00
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 81.4, 0.00
MOUNTAIN PASS, San Bernardino, CA07, -115.544, 35.470, 4730, 78.9, 0.16
