Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 65.4, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 55.8, 0.14
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.09
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 58.3, 0.11
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 49.0, 0.00
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 55.4, 0.20
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 60.3, 0.18
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 58.1, 0.06
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 49.9, 0.44
VISTA, San Diego, CA06, -117.232, 33.235, 430, 58.8, 0.10
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 55.4, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 66.2, 0.08
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 50.0, 0.06
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 59.1, 0.01
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 67.5, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 58.3, 0.02
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 65.2, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 66.5, 0.00
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.00
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 60.8, 0.00
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 60.8, 0.08
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 60.9, 0.03
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 46.8, 0.75
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 58.9, 0.40
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 60.0, 0.38
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 62.8, 0.06
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 66.2, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 68.1, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 60.2, T
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.03
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 62.8, 0.03
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 57.5, 0.56
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 61.7, 0.10
DOWNEY FIRE DEPT. FC107C, Los Angeles, CA06, -118.145, 33.930, 110, M, 0.00
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 65.1, T
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 60.1, 0.03
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 61.5, 0.00
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 57.3, 0.03
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 0.00
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 59.8, 0.02
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 67.5, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 59.7, T
MERCED, Merced, CA05, -120.516, 37.289, 154, 55.6, 0.07
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 59.2, 0.18
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 58.9, 0.26
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 58.0, 0.12
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 62.6, 0.38
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 53.7, 0.23
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 55.9, 0.14
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 37.5, 1.65
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 59.3, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 47.1, 1.43
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 47.2, 0.03
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 54.5, 0.01
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 69.5, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 53.4, 0.02
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 46.1, 2.56
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 54.3, T
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 45.7, 2.58
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 54.5, 0.53
