Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 57.6, 1.39
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 55.9, 5.49
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 4.96
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 52.4, 4.37
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 42.1, 5.62
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 49.1, 3.19
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 54.3, 4.81
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 54.3, 3.13
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 40.8, 6.31
VISTA, San Diego, CA06, -117.232, 33.235, 430, 54.0, 3.93
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 52.8, 3.29
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 1.27
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 55.8, 1.34
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 36.9, 7.41
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 53.0, 3.50
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 56.1, M
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 2.93
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 54.0, 4.31
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 55.9, 0.57
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 54.3, 0.71
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 45.3, 1.95
ACTON ESCONDIDO FC261, Los Angeles, CA06, -118.271, 34.494, 2833, M, 3.72
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, M, 8.50
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 47.0, 3.24
SAUGUS POWER PLANT 1, Los Angeles, CA06, -118.454, 34.590, 2161, M, 6.15
LOS PRIETOS RS, Santa Barbara, CA06, -119.791, 34.544, 1024, M, 8.32
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 51.5, 6.02
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 5.56
EL MIRAGE, San Bernardino, CA07, -117.630, 34.589, 2950, 43.4, 1.66
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 45.4, 2.17
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 52.3, 5.07
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 45.5, 1.88
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 39.3, 4.25
LOS ALAMOS, Santa Barbara, CA06, -120.280, 34.746, 565, 49.0, 3.74
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 35.0, 4.30
GAREY SISQUOC RIVER, Santa Barbara, CA06, -120.305, 34.894, 355, M, 6.67
MITCHELL CAVERNS, San Bernardino, CA07, -115.547, 34.944, 4350, 42.3, 3.56
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 45.6, 2.14
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 51.4, 5.19
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 55.3, 4.52
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 55.2, 4.93
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 55.3, 4.20
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 53.0, 4.77
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 53.3, 2.36
