Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 65.0, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 53.8, 0.10
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.10
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 57.2, 0.10
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 45.3, 0.00
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 59.4, 0.11
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 57.1, 0.13
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 46.8, 0.24
VISTA, San Diego, CA06, -117.232, 33.235, 430, 58.3, 0.16
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 53.8, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 63.2, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 46.9, 0.42
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 56.8, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 66.5, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 55.5, 0.07
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 65.3, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 64.4, T
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 57.9, 0.13
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 59.1, 0.18
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 59.7, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 44.5, 0.46
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 56.7, 0.14
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 58.0, 0.12
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 62.3, 0.04
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 64.1, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 65.7, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 58.8, 0.42
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.07
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 59.8, 0.31
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 55.4, 0.10
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 57.1, 0.24
DOWNEY FIRE DEPT. FC107C, Los Angeles, CA06, -118.145, 33.930, 110, M, 0.12
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 59.7, 0.09
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 57.7, 0.05
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 59.9, 0.00
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 58.2, 0.05
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 56.4, 0.15
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 0.47
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 59.1, 0.05
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 61.3, 0.00
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 57.8, 0.55
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 58.0, 0.49
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 57.5, 0.29
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 58.3, 0.36
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 59.6, 0.14
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 1.23
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 59.2, 0.46
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 0.62
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 65.6, 0.00
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 61.3, 0.00
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 55.2, 0.00
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 0.47
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 0.46
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 59.4, 0.34
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 53.2, 0.01
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 0.47
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.81
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 56.0, 0.46
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 1.10
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 47.0, 0.09
LA CRESCENTA FC251 C, Los Angeles, CA06, -118.238, 34.222, 1545, M, 0.61
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 58.5, 0.52
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 54.5, 0.29
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 55.3, 0.42
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 64.0, 0.00
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 59.0, 0.00
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 38.8, 0.51
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 42.9, 1.47
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 0.66
VENTURA, Ventura, CA06, -119.292, 34.283, 105, M, 0.43
CRYSTAL LAKE FC238C, Los Angeles, CA06, -117.842, 34.318, 5345, M, 1.02
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 0.78
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 0.60
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 0.39
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 54.1, 0.67
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 0.72
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 52.3, 0.02
ACTON ESCONDIDO FC261, Los Angeles, CA06, -118.271, 34.494, 2833, M, 0.39
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, M, 0.90
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 53.9, 0.23
SAUGUS POWER PLANT 1, Los Angeles, CA06, -118.454, 34.590, 2161, M, 0.97
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 55.5, 0.85
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 0.73
EL MIRAGE, San Bernardino, CA07, -117.630, 34.589, 2950, M, 0.03
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 51.6, 0.15
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 55.3, 0.51
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 51.1, 0.13
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 44.8, 0.12
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 47.2, 0.26
CHUCHUPATE RANGER STN, Ventura, CA05, -119.011, 34.808, 5260, 44.5, 0.22
GAREY SISQUOC RIVER, Santa Barbara, CA06, -120.305, 34.894, 355, M, 0.67
MITCHELL CAVERNS, San Bernardino, CA07, -115.547, 34.944, 4350, 53.0, 0.00
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 49.9, 0.52
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 55.3, 0.93
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 52.9, 0.00
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 55.5, 0.23
TAFT, Kern, CA05, -119.430, 35.150, 773, 54.6, 0.36
BAKER, San Bernardino, CA07, -116.063, 35.276, 962, 59.2, T
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, M, 2.48
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 51.3, 0.05
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, M, 2.93
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 56.2, 0.95
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 59.4, 0.36
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 56.0, 0.26
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 43.8, 1.66
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 57.8, 0.00
KERN RIVER PH 3, Kern, CA05, -118.439, 35.783, 2703, 49.7, 0.90
DELANO, Kern, CA05, -119.260, 35.768, 302, 55.5, 0.14
BRADLEY TELEMETERING, Monterey, CA04, -120.868, 35.930, 443, M, 0.88
SHOSHONE, Inyo, CA07, -116.271, 35.972, 1546, 58.7, T
PORTERVILLE MUNICIPAL AIRPORT, Tulare, CA05, -119.062, 36.029, 442, 54.4, 0.20
KETTLEMAN CITY, Kings, CA05, -119.960, 36.007, 240, 55.8, 0.13
HAIWEE, Inyo, CA07, -117.953, 36.139, 3825, 52.0, 0.12
CORCORAN IRRIGATION DIST., Kings, CA05, -119.582, 36.098, 200, 54.9, 0.25
COALINGA, Fresno, CA05, -120.361, 36.136, 670, 56.5, 0.44
PRIEST VALLEY, Monterey, CA04, -120.695, 36.188, 2300, 49.7, 2.87
KING CITY, Monterey, CA04, -121.138, 36.207, 320, 55.3, 0.82
LINDSAY, Tulare, CA05, -119.054, 36.203, 435, 55.2, 0.32
BIG SUR STATION, Monterey, CA04, -121.780, 36.247, 200, 52.0, 5.92
VISALIA, Tulare, CA05, -119.300, 36.328, 303, 55.3, 0.18
FIVE POINTS 5 SSW, Fresno, CA05, -120.156, 36.364, 285, 56.1, 0.01
SAN CLEMENTE DAM, Monterey, CA04, -121.709, 36.438, 600, M, 3.86
ASH MOUNTAIN, Tulare, CA05, -118.825, 36.491, 1708, 53.6, 1.98
THREE RIVERS EDISON PH 1, Tulare, CA05, -118.862, 36.465, 1140, 53.1, 0.88
PINNACLES NATIONAL PARK, San Benito, CA04, -121.182, 36.482, 1307, 47.8, 1.72
CARMEL VALLEY, Monterey, CA04, -121.724, 36.481, 480, 52.0, 2.84
LODGEPOLE, Tulare, CA05, -118.732, 36.604, 6735, 31.5, 2.93
PANOCHE 2 W, San Benito, CA05, -120.884, 36.607, 1400, M, 1.08
MONTEREY, Monterey, CA04, -121.855, 36.593, 122, 51.7, 2.68
SALINAS NO. 2, Monterey, CA04, -121.666, 36.659, 45, 52.6, 1.83
SALINAS AP, Monterey, CA04, -121.609, 36.664, 73, 53.0, 1.78
GRANT GROVE, Tulare, CA05, -118.962, 36.738, 6580, 36.7, 3.68
PAICINES 4 W, San Benito, CA04, -121.349, 36.715, 905, 48.4, 2.12
PINE FLAT DAM, Fresno, CA05, -119.337, 36.821, 615, 55.8, 0.68
LOS BANOS ARBURUA RANCH, Merced, CA05, -120.939, 36.875, 843, M, T
HOLLISTER 2, San Benito, CA04, -121.421, 36.848, 275, 53.0, 1.57
BALCH POWER HOUSE, Fresno, CA05, -119.088, 36.909, 1735, 52.3, 2.34
WATSONVILLE WATERWORKS, Santa Cruz, CA04, -121.769, 36.931, 95, 53.0, 2.21
FRIANT GOVERNMENT CAMP, Fresno, CA05, -119.707, 36.997, 410, 53.2, 0.91
MADERA, Madera, CA05, -120.038, 36.954, 270, 53.5, 0.18
WISHON DAM, Fresno, CA05, -118.984, 37.007, 6550, 40.1, 4.42
GILROY, Santa Clara, CA04, -121.561, 37.003, 194, 54.0, 1.88
AUBERRY 2 NW, Fresno, CA05, -119.513, 37.092, 2090, 50.0, 2.01
LOS BANOS, Merced, CA05, -120.867, 37.056, 120, 56.3, 0.32
BEN LOMOND NO. 4, Santa Cruz, CA04, -122.080, 37.086, 420, 52.7, 4.57
MORGAN HILL, Santa Clara, CA04, -121.602, 37.136, 375, 54.7, 2.69
ASPENDELL, Inyo, CA01, -118.599, 37.232, 8470, 33.4, 0.96
HUNTINGTON LAKE, Fresno, CA05, -119.221, 37.228, 7020, 33.5, 3.17
BIG CREEK PH 1, Fresno, CA05, -119.242, 37.206, 4878, 42.9, 2.36
NORTH FORK RS, Madera, CA05, -119.510, 37.233, 2645, 46.9, 1.32
LOS GATOS, Santa Clara, CA04, -121.959, 37.232, 365, 53.3, 3.57
NEWMAN, Stanislaus, CA05, -121.018, 37.281, 90, 57.6, 0.21
MOUNT HAMILTON, Santa Clara, CA04, -121.635, 37.343, 4220, 42.5, 4.68
BISHOP AIRPORT, Inyo, CA07, -118.359, 37.371, 4110, 46.7, 0.04
MOFFETT FEDERAL AIRFIELD, Santa Clara, CA04, -122.048, 37.406, 39, 54.8, 1.56
WOODSIDE FIRE STATION 1, San Mateo, CA04, -122.256, 37.429, 380, 53.2, 2.21
TURLOCK #2, Stanislaus, CA05, -120.846, 37.502, 103, 55.5, 0.55
PALO ALTO, Santa Clara, CA04, -122.140, 37.444, 25, 53.5, 0.75
REDWOOD CITY, San Mateo, CA04, -122.239, 37.477, 31, 54.0, 2.06
HALF MOON BAY, San Mateo, CA04, -122.443, 37.473, 27, 50.7, 2.66
SO ENTRANCE YOSEMITE N.P., Mariposa, CA05, -119.633, 37.512, 5047, 37.1, 5.17
MARIPOSA R S, Mariposa, CA05, -119.986, 37.495, 2100, M, 2.85
NEWARK, Alameda, CA04, -122.032, 37.515, 10, 54.4, 1.82
EXCHEQUER DAM, Mariposa, CA05, -120.267, 37.585, 442, M, 1.73
MODESTO AP, Stanislaus, CA05, -120.955, 37.625, 87, 56.3, 0.70
HAYWARD AIR TERMINAL, Alameda, CA04, -122.121, 37.659, 31, 54.4, 1.59
TRACY CARBONA, San Joaquin, CA05, -121.347, 37.682, 135, 54.6, 0.26
LIVERMORE MUNICIPAL AP, Alameda, CA04, -121.815, 37.693, 393, 53.0, 2.03
OAKLAND INTERNATIONAL AIRPORT, Alameda, CA04, -122.233, 37.718, 5, 54.0, 1.99
UPPER SAN LEANDRO FILTERS, Alameda, CA04, -122.167, 37.772, 394, M, 2.99
SAN FRANCISCO DOWNTOWN, San Francisco, CA04, -122.427, 37.771, 150, 54.1, 2.76
SAN FRANCISCO OCEANSIDE, San Francisco, CA04, -122.505, 37.728, 8, 51.4, 0.00
GROVELAND 2, Tuolumne, CA05, -120.226, 37.844, 2800, 45.3, 5.14
TRACY PUMPING PLANT, Alameda, CA05, -121.583, 37.796, 61, 56.8, 0.89
OAKLAND MUSEUM, Alameda, CA04, -122.264, 37.798, 30, 55.6, 2.76
TUOLUMNE MEADOWS R.S., Tuolumne, CA05, -119.344, 37.877, 8694, 23.0, 4.06
MATHER, Tuolumne, CA05, -119.856, 37.885, 4510, M, 5.70
MOUNT DIABLO JUNCTION, Contra Costa, CA04, -121.930, 37.879, 2170, 48.1, 2.95
STOCKTON AP, San Joaquin, CA05, -121.226, 37.890, 27, 54.0, 1.16
RICHMOND, Contra Costa, CA04, -122.377, 37.919, 20, 55.6, 3.37
MUIR WOODS, Marin, CA01, -122.569, 37.898, 220, M, 3.39
HETCH HETCHY, Tuolumne, CA05, -119.783, 37.961, 3870, 44.2, 4.86
CHERRY VALLEY DAM, Tuolumne, CA05, -119.916, 37.975, 4765, 42.4, 7.59
SONORA, Tuolumne, CA05, -120.387, 37.967, 1675, 47.5, 4.96
STOCKTON FIRE STA 4, San Joaquin, CA05, -121.318, 37.999, 12, 48.8, 1.15
ANTIOCH PUMPING PLANT #3, Contra Costa, CA05, -121.752, 37.983, 60, 52.4, 3.94
CONCORD BUCHANAN FIELD, Contra Costa, CA04, -122.053, 37.992, 23, 55.0, 2.12
CONCORD WASTEWATER PLANT, Contra Costa, CA04, -122.069, 37.983, 40, 56.0, 2.23
SAN RAFAEL-CIVIC CENTER, Marin, CA01, -122.537, 37.998, 120, 53.5, 1.77
KENTFIELD, Marin, CA01, -122.545, 37.957, 145, 53.7, 3.95
MARTINEZ WATER PLANT, Contra Costa, CA04, -122.114, 38.013, 40, 52.0, 2.62
BODIE CALIFORNIA STATE HISTORIC PARK, Mono, CA03, -119.014, 38.212, 8370, 26.0, 1.81
ACAMPO 5NE, San Joaquin, CA05, -121.201, 38.218, 87, M, 2.10
NAPA COUNTY AIRPORT, Napa, CA04, -122.280, 38.208, 16, 51.3, 1.98
BRIDGEPORT, Mono, CA03, -119.229, 38.258, 6470, 33.0, 1.60
CALAVERAS BIG TREES, Calaveras, CA05, -120.311, 38.277, 4695, 39.3, 8.34
CAMP PARDEE, Calaveras, CA05, -120.843, 38.249, 658, 53.3, 2.83
TRAVIS FIELD AFB, Solano, CA02, -121.933, 38.267, 62, M, 0.68
FAIRFIELD, Solano, CA02, -122.068, 38.274, 40, 53.6, 2.39
SONOMA, Sonoma, CA01, -122.462, 38.299, 97, 52.6, 2.30
SUTTER HILL CDF, Amador, CA05, -120.801, 38.377, 1586, 49.3, 3.52
WEST POINT, Calaveras, CA05, -120.545, 38.378, 2775, M, 5.90
ATLAS ROAD BROWN, Napa, CA01, -122.248, 38.427, 1680, M, 4.60
GRATON, Sonoma, CA01, -122.865, 38.431, 200, 52.4, 3.02
OCCIDENTAL, Sonoma, CA01, -122.966, 38.386, 865, 51.3, 3.89
FIDDLETOWN DEXTER RCH, Amador, CA05, -120.698, 38.525, 2170, M, 3.75
SACRAMENTO AP ASOS, Sacramento, CA02, -121.496, 38.507, 19, 54.4, 2.09
WINTERS, Yolo, CA02, -121.978, 38.525, 135, 56.8, 2.07
SAINT HELENA, Napa, CA01, -122.471, 38.507, 225, 54.7, 4.04
SAINT HELENA 4 WSW, Napa, CA01, -122.538, 38.493, 1780, M, 5.61
FORT ROSS, Sonoma, CA01, -123.245, 38.515, 112, 51.4, 1.54
SACRAMENTO 5 ESE, Sacramento, CA02, -121.418, 38.555, 38, 55.8, 1.83
ANGWIN PACIFIC UNION COLLEGE, Napa, CA01, -122.440, 38.573, 1715, 49.4, 4.35
VENADO, Sonoma, CA01, -123.018, 38.609, 1260, M, 5.72
WOODLAND 1 WNW, Yolo, CA02, -121.794, 38.683, 67, 56.3, 2.04
PLACERVILLE, El Dorado, CA02, -120.824, 38.696, 1850, 49.0, 5.83
REPRESA, Sacramento, CA02, -121.161, 38.694, 295, M, 2.07
SACRAMENTO METROPOLITAN AP, Sacramento, CA02, -121.595, 38.701, 24, 53.3, 2.15
PACIFIC HOUSE, El Dorado, CA02, -120.503, 38.758, 3450, M, 9.72
MIDDLETOWN, Lake, CA02, -122.626, 38.748, 1121, M, 4.74
CLOVERDALE, Sonoma, CA01, -123.026, 38.793, 400, 54.3, 2.96
KELSEY 1 N, El Dorado, CA02, -120.821, 38.809, 2000, M, 6.61
SOUTH LAKE TAHOE AP, El Dorado, CA03, -119.996, 38.898, 6257, 33.8, 4.15
GEORGETOWN RS, El Dorado, CA02, -120.801, 38.933, 3001, 46.1, 8.92
AUBURN, Placer, CA02, -121.084, 38.907, 1292, 50.8, 2.35
NICOLAUS #2, Sutter, CA02, -121.545, 38.926, 43, M, 1.57
YORKVILLE, Mendocino, CA01, -123.231, 38.905, 1100, M, 5.04
CLEARLAKE 4 SE, Lake, CA02, -122.567, 38.924, 1349, 56.7, 0.00
FORESTHILL RANGER STATION, Placer, CA02, -120.845, 39.010, 3015, M, 8.20
MARYSVILLE AIRPORT (ASOS), Yuba, CA02, -121.569, 39.102, 62, 54.4, 1.96
UKIAH MUNICIPAL AP, Mendocino, CA01, -123.200, 39.128, 603, 50.4, 3.18
UKIAH 4 WSW, Mendocino, CA01, -123.272, 39.127, 1328, M, 4.78
GOLD RUN 4 SW, Placer, CA02, -120.900, 39.150, 3220, M, 4.79
WILLIAMS, Colusa, CA02, -122.150, 39.150, 85, M, 5.64
GRASS VALLEY NO. 2, Nevada, CA02, -121.068, 39.204, 2400, 45.5, 6.50
HARRY L. ENGLEBRIGHT DAM, Nevada, CA02, -121.267, 39.237, 800, M, 3.93
COLUSA 2 SSW, Colusa, CA02, -122.027, 39.188, 50, 54.3, 1.04
BLUE CANYON NYACK AP, Placer, CA02, -120.709, 39.276, 5286, 39.4, 7.61
NEVADA CITY, Nevada, CA02, -121.001, 39.247, 2781, 45.6, 8.04
TRUCKEE AIRPORT, Nevada, CA03, -120.139, 39.320, 5900, 32.3, 4.40
TRUCKEE RS, Nevada, CA03, -120.173, 39.333, 5823, 31.8, 6.49
DONNER MEMORIAL ST PARK, Nevada, CA03, -120.233, 39.324, 5937, 31.1, 7.23
COLGATE POWERHOUSE, Yuba, CA02, -121.192, 39.331, 595, M, 5.06
MOULTON WEIR, Colusa, CA02, -122.017, 39.333, 76, M, 0.56
BOCA, Nevada, CA03, -120.094, 39.389, 5575, 32.3, 3.87
DOBBINS 1 S, Yuba, CA02, -121.201, 39.358, 1640, 50.1, 6.49
POTTER VALLEY POWERHOUSE, Mendocino, CA01, -123.129, 39.362, 1018, 49.6, 4.46
FARAD, Nevada, CA03, -120.033, 39.428, 5153, M, 0.72
WILLITS 1 NE, Mendocino, CA01, -123.342, 39.419, 1353, 44.8, 4.48
BOWMAN DAM, Nevada, CA02, -120.656, 39.454, 5385, 38.2, 7.59
OROVILLE, Butte, CA02, -121.553, 39.518, 171, 54.3, 3.07
OROVILLE MUNICIPAL AP, Butte, CA02, -121.622, 39.494, 187, 54.2, 2.14
SIERRAVILLE RS, Sierra, CA02, -120.370, 39.583, 4975, 35.7, 2.60
DOWNIEVILLE, Sierra, CA02, -120.824, 39.563, 2915, 44.6, 10.33
STRAWBERRY VALLEY, Yuba, CA02, -121.108, 39.563, 3808, 41.4, 13.05
STONY GORGE RESERVOIR, Glenn, CA02, -122.534, 39.586, 800, 50.3, 1.85
BRUSH CREEK RANGER STATION, Butte, CA02, -121.345, 39.695, 3560, M, 5.80
PARADISE, Butte, CA02, -121.624, 39.754, 1750, 51.7, 4.90
COVELO, Mendocino, CA01, -123.244, 39.816, 1413, 48.1, 3.76
VINTON, Plumas, CA02, -120.186, 39.806, 4950, 33.7, 2.47
PORTOLA, Plumas, CA02, -120.472, 39.805, 4850, 36.6, 4.46
DE SABLA, Butte, CA02, -121.611, 39.872, 2710, 47.2, 7.47
LEGGETT, Mendocino, CA01, -123.720, 39.874, 703, M, 6.24
STANDISH HICKEY ST PK, Mendocino, CA01, -123.727, 39.878, 853, 46.3, 10.21
BUCKS CREEK, Plumas, CA02, -121.315, 39.937, 1891, M, 11.17
DOYLE 4 SSE, Lassen, CA03, -120.083, 39.972, 4390, 40.4, 1.02
DOYLE, Lassen, CA03, -120.105, 40.027, 4293, M, 1.80
RICHARDSON GR ST PK, Humboldt, CA01, -123.793, 40.026, 503, 47.5, 9.78
CANYON DAM, Plumas, CA02, -121.089, 40.171, 4560, 37.1, 5.32
MIRANDA 4 SE, Humboldt, CA01, -123.776, 40.182, 266, M, 6.12
FORT SEWARD, Humboldt, CA01, -123.632, 40.218, 220, M, 5.72
HONEYDEW 1 SW, Humboldt, CA01, -124.132, 40.238, 373, M, 9.76
CHESTER, Plumas, CA02, -121.242, 40.303, 4530, 37.5, 4.82
MINERAL, Tehama, CA02, -121.609, 40.346, 4875, 35.0, 9.92
COLEMAN FISHERIES STATION, Shasta, CA02, -122.143, 40.400, 420, M, 3.16
VOLTA PH, Shasta, CA02, -121.866, 40.458, 2220, M, 3.15
GRIZZLY CREEK STATE PARK, Humboldt, CA01, -123.909, 40.486, 413, M, 6.04
SCOTIA, Humboldt, CA01, -124.104, 40.483, 136, 49.4, 5.88
MANZANITA LAKE, Shasta, CA02, -121.577, 40.541, 5750, 33.4, 4.30
WHISKEYTOWN RESERVOIR, Shasta, CA02, -122.528, 40.612, 1295, 51.2, 8.84
SHASTA DAM, Shasta, CA02, -122.416, 40.714, 1075, 51.4, 8.43
TRINITY RIVER HATCHERY, Trinity, CA01, -122.795, 40.726, 1861, 46.3, 1.88
BIG BAR 4 E, Trinity, CA01, -123.208, 40.741, 1253, 47.9, 3.62
BUCKHORN, Shasta, CA02, -121.932, 40.880, 3700, M, 7.27
HAT CREEK, Shasta, CA02, -121.543, 40.932, 3015, 41.3, 2.08
PIT RIVER PH 5, Shasta, CA02, -121.977, 40.987, 1458, M, 11.62
WILLOW CREEK 1 NW, Humboldt, CA01, -123.636, 40.947, 464, 49.8, 1.76
FALL RIVER MILLS, Shasta, CA02, -121.435, 41.008, 3300, M, 1.93
ADIN RANGER STATION, Modoc, CA02, -120.945, 41.193, 4202, M, 1.26
DUNSMUIR TREATMENT PL, Siskiyou, CA02, -122.282, 41.183, 2169, 45.2, 12.32
JESS VALLEY, Modoc, CA02, -120.295, 41.268, 5400, 36.5, 0.80
MCCLOUD, Siskiyou, CA02, -122.138, 41.252, 3233, 36.9, 3.65
ORICK, Humboldt, CA01, -124.067, 41.283, 5, M, 9.12
CALLAHAN, Siskiyou, CA01, -122.825, 41.338, 3085, 42.5, 1.82
SAWYERS BAR RS, Siskiyou, CA01, -123.133, 41.301, 2255, 45.3, 4.48
ORLEANS RS, Humboldt, CA01, -123.534, 41.303, 433, M, 6.16
ALTURAS, Modoc, CA02, -120.544, 41.490, 4378, 37.9, 0.41
FORT JONES RS, Siskiyou, CA01, -122.848, 41.601, 2729, 41.1, 0.26
LAVA BEDS NAT MON, Siskiyou, CA01, -121.501, 41.702, 4770, 36.0, 1.40
MOUNT HEBRON RS, Siskiyou, CA01, -122.045, 41.783, 4265, 37.2, 0.52
CRESCENT CITY 3 NNW, Del Norte, CA01, -124.215, 41.796, 43, 49.4, 10.53
CRESCENT CITY MCNAMARA AP, Del Norte, CA01, -124.238, 41.784, 56, 46.1, 7.83
