Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 93.8, T
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 81.2, 0.09
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.11
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 80.2, 0.15
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 76.2, 0.33
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 78.7, 0.04
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 79.9, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 75.5, 0.16
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 79.5, 0.07
VISTA, San Diego, CA06, -117.232, 33.235, 430, 76.9, 0.03
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 71.3, T
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 96.0, 0.09
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 0.14
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 75.9, 0.00
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 80.4, 0.29
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 98.3, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 75.3, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 97.8, 0.15
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 94.9, T
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 93.0, 0.05
MERCED, Merced, CA05, -120.516, 37.289, 154, 84.5, 0.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 78.5, 0.26
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 76.3, 0.04
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 76.2, 0.27
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 74.9, 0.02
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 65.8, 0.00
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 68.4, T
BRAWLEY 2 SW, Imperial, CA07, -115.558, 32.954, -100, 96.4, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 75.2, 0.00
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 79.8, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 74.8, 0.02
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 79.2, 0.00
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 74.9, 1.33
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 79.2, 0.00
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 107.0, 0.11
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 82.5, 0.38
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 57.9, 0.00
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 83.8, 0.00
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 77.5, 3.42
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 75.5, 0.00
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 97.2, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 86.2, 0.00
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 78.3, T
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 79.4, 0.03
MARYSVILLE, Yuba, CA02, -121.585, 39.146, 57, 80.9, 0.00
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 82.7, T
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 72.7, 0.00
OJAI, Ventura, CA06, -119.227, 34.448, 745, 79.2, 0.03
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 81.9, 0.00
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 76.1, 0.00
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 82.6, 0.00
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 78.3, 0.00
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 69.9, 0.00
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 71.3, T
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 84.6, 0.05
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 72.2, 0.00
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 65.3, T
