Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 86.5, 0.04
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 73.9, 0.32
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.19
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 70.4, 0.32
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 66.0, 0.10
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 70.4, 0.37
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 72.9, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 68.4, 0.10
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 67.5, 0.43
VISTA, San Diego, CA06, -117.232, 33.235, 430, 73.1, 0.13
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 66.5, 0.08
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 85.5, 0.08
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 71.9, 1.07
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 74.0, 0.31
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 84.9, 0.00
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 70.8, 0.19
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 87.8, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 84.1, 0.04
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.12
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 76.0, 0.00
