Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 66.4, 1.09
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 57.5, 0.09
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 1.89
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 58.2, 1.82
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, M, 0.20
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 63.4, 1.50
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 61.6, 1.70
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 60.8, 2.73
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 54.0, 0.49
VISTA, San Diego, CA06, -117.232, 33.235, 430, 60.1, 2.04
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 61.3, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.76
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 68.2, 0.10
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 49.3, 0.00
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 61.5, 0.72
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 66.0, 0.91
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 60.0, 1.68
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 65.6, 1.11
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 64.8, 0.79
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 59.1, 1.57
MERCED, Merced, CA05, -120.516, 37.289, 154, 55.8, 0.29
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 61.5, 1.67
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 61.2, 0.97
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 61.3, 2.02
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 64.4, 1.03
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 55.7, 0.58
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 58.8, 0.07
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 39.9, 0.59
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 57.7, 0.00
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 63.3, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 52.3, 1.62
