Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 84.3, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 67.9, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 68.4, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 67.9, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 64.3, T
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 64.4, 0.00
VISTA, San Diego, CA06, -117.232, 33.235, 430, 65.8, 0.00
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 62.2, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 87.6, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 68.3, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 87.7, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 90.4, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 87.4, 0.00
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 84.1, 0.00
MERCED, Merced, CA05, -120.516, 37.289, 154, 74.1, 0.50
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 65.8, 0.00
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 65.1, T
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 65.8, 0.01
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 67.5, T
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 61.4, 0.09
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 62.4, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 61.9, 0.49
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 72.3, 0.23
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 65.0, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 68.4, 0.62
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 63.2, 0.00
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 71.6, 0.04
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 98.6, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 73.4, 0.00
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 54.7, 0.55
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 74.9, 0.00
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 61.1, 1.24
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 67.8, 0.02
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 88.6, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 75.2, 0.00
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 68.6, 0.12
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 71.7, 0.06
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 74.5, 0.37
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 67.8, 0.04
OJAI, Ventura, CA06, -119.227, 34.448, 745, 67.7, 0.00
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 72.8, 0.07
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 65.1, 1.19
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 71.5, 0.00
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 67.6, 0.00
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 63.8, 0.03
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 60.4, 0.65
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 73.5, 0.00
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 64.6, 0.00
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 62.2, 0.19
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 64.8, 0.04
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 54.7, 0.60
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 63.8, M
WASCO, Kern, CA05, -119.352, 35.589, 291, 76.7, 0.00
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 62.8, 0.69
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 73.3, 0.07
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 66.8, 0.67
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 61.9, 1.42
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 62.3, 0.14
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 88.8, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 54.7, 2.00
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 80.2, 0.00
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 63.8, 0.00
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 58.2, 0.81
