Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 84.6, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 68.7, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.02
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 66.1, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 63.2, 0.00
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 65.7, 0.00
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 68.0, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 64.1, 0.04
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 60.8, 0.03
VISTA, San Diego, CA06, -117.232, 33.235, 430, 65.4, T
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 62.6, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 83.0, 0.00
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 63.6, 0.00
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 66.9, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 86.4, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 66.0, 0.17
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 87.3, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 84.6, 0.00
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 65.9, 0.00
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 64.4, T
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 62.8, 0.00
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 69.8, 0.01
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 69.5, 0.00
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.00
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 64.1, T
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 89.0, 0.00
