Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 74.0, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 66.3, 0.78
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.64
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 63.6, 1.03
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 55.0, 2.07
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 61.3, 0.65
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 54.8, 1.63
VISTA, San Diego, CA06, -117.232, 33.235, 430, 61.8, 0.52
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 60.7, 0.26
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 73.0, 0.27
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 54.1, 1.51
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 74.0, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 0.53
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 73.7, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 72.8, T
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 67.8, 0.30
MERCED, Merced, CA05, -120.516, 37.289, 154, 62.2, 0.75
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 63.6, 0.35
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 65.2, 0.53
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 62.6, 0.40
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 67.4, 0.28
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 60.1, 1.61
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 61.3, 0.64
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 47.9, 0.94
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 57.3, 1.11
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 63.9, 0.40
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 58.9, 2.10
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 51.7, 2.52
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 61.6, 2.29
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 80.4, 0.11
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 60.7, 0.53
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 51.3, 1.71
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 65.0, 0.35
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 53.8, 1.30
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 76.1, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 63.7, 1.42
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 60.8, 0.98
