Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 58.7, 0.18
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 57.5, 4.57
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 3.68
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 56.8, 4.10
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 48.7, 4.45
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 59.1, 2.85
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 48.6, 3.71
VISTA, San Diego, CA06, -117.232, 33.235, 430, 59.0, 2.31
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 57.3, 2.68
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.35
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 61.0, 0.55
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 47.0, 3.14
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 60.8, 0.14
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 0.87
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 60.6, 0.29
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 57.9, 0.26
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 53.5, 0.28
MERCED, Merced, CA05, -120.516, 37.289, 154, 50.6, 1.06
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 58.7, 3.08
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 60.2, 3.12
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 58.7, 3.39
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 62.8, 3.08
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 53.8, 1.55
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 56.3, 2.75
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 36.5, 0.64
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 51.9, 1.59
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 59.3, 3.71
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 50.7, 1.78
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 46.0, 5.86
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 51.2, 1.22
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 60.4, 0.01
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 51.2, 1.42
