Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 82.0, 0.00
MERCED, Merced, CA05, -120.516, 37.289, 154, 73.4, 0.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 69.4, 0.21
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 68.8, 0.03
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 69.1, 0.03
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 68.1, 0.23
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 68.5, 0.01
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 66.8, 0.01
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 62.6, 0.41
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 69.0, 0.16
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 67.4, 0.17
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 73.3, 0.00
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 64.2, 0.04
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 72.4, 0.21
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 91.6, 0.00
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 55.9, 0.10
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 73.8, 0.00
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 64.8, 0.08
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 69.3, 0.01
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 90.4, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 74.7, 0.03
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 70.8, T
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 72.7, 0.00
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 71.9, 0.00
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 69.7, 0.00
OJAI, Ventura, CA06, -119.227, 34.448, 745, 70.9, 0.00
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 73.2, 0.62
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 67.6, 0.26
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 76.7, 0.00
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 69.3, 0.00
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 66.8, 0.00
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 61.4, T
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 75.3, 0.00
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 68.7, 0.00
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 65.2, 0.01
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 68.3, 0.10
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 55.2, 0.02
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 68.3, 0.08
WASCO, Kern, CA05, -119.352, 35.589, 291, 76.3, 0.00
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 65.0, 0.64
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 72.6, 0.74
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 68.1, 0.00
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 63.2, 0.47
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 64.2, 0.03
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 86.8, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 57.3, 1.39
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 74.7, 0.00
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 67.0, 0.00
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 59.0, 0.57
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 62.7, T
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 68.8, 0.08
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 89.0, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 87.5, 0.06
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 86.5, T
