Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 76.8, 0.00
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, 71.2, 0.00
AMBOY, San Bernardino, CA07, -115.744, 34.559, 648, 90.2, 0.00
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 78.6, 0.00
SAUGUS POWER PLANT 1, Los Angeles, CA06, -118.454, 34.590, 2161, M, 0.00
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 69.4, 0.00
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 0.00
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 77.4, 0.00
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 63.8, 0.00
LOMPOC AP, Santa Barbara, CA06, -120.467, 34.667, 88, 61.4, T
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 76.2, 0.00
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 74.7, 0.00
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 70.4, 0.00
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 71.9, 0.00
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 64.0, 0.01
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 88.6, 0.70
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, M, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 72.5, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 68.8, 0.00
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 70.2, 0.00
VISTA, San Diego, CA06, -117.232, 33.235, 430, 70.3, 0.00
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 67.8, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 89.4, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 71.6, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 90.4, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 91.5, 0.02
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 88.2, 0.02
AUBERRY 2 NW, Fresno, CA05, -119.513, 37.092, 2090, 75.6, 0.00
LOS BANOS, Merced, CA05, -120.867, 37.056, 120, 74.5, 0.00
BEN LOMOND NO. 4, Santa Cruz, CA04, -122.080, 37.086, 420, 66.3, 0.00
ASPENDELL, Inyo, CA01, -118.599, 37.232, 8470, 54.7, 0.90
NORTH FORK RS, Madera, CA05, -119.510, 37.233, 2645, 69.2, 0.00
RAYMOND, Madera, CA05, -119.909, 37.210, 919, M, 0.00
LOS GATOS, Santa Clara, CA04, -121.959, 37.232, 365, 67.2, 0.00
NEWMAN, Stanislaus, CA05, -121.018, 37.281, 90, 75.7, 0.00
MOUNT HAMILTON, Santa Clara, CA04, -121.635, 37.343, 4220, 68.5, 0.00
BISHOP AIRPORT, Inyo, CA07, -118.359, 37.371, 4110, 69.6, 0.06
MOFFETT FEDERAL AIRFIELD, Santa Clara, CA04, -122.048, 37.406, 39, 65.5, 0.00
TURLOCK #2, Stanislaus, CA05, -120.846, 37.502, 103, 73.0, 0.00
REDWOOD CITY, San Mateo, CA04, -122.239, 37.477, 31, 64.6, 0.00
HALF MOON BAY, San Mateo, CA04, -122.443, 37.473, 27, 57.2, 0.03
SO ENTRANCE YOSEMITE N.P., Mariposa, CA05, -119.633, 37.512, 5047, 61.1, 0.15
NEWARK, Alameda, CA04, -122.032, 37.515, 10, 65.2, 0.00
EXCHEQUER DAM, Mariposa, CA05, -120.267, 37.585, 442, M, 0.00
MODESTO AP, Stanislaus, CA05, -120.955, 37.625, 87, 73.2, 0.00
HAYWARD AIR TERMINAL, Alameda, CA04, -122.121, 37.659, 31, 65.5, 0.00
TRACY CARBONA, San Joaquin, CA05, -121.347, 37.682, 135, 70.5, 0.00
LIVERMORE MUNICIPAL AP, Alameda, CA04, -121.815, 37.693, 393, 68.8, T
OAKLAND INTERNATIONAL AIRPORT, Alameda, CA04, -122.233, 37.718, 5, 62.1, T
UPPER SAN LEANDRO FILTERS, Alameda, CA04, -122.167, 37.772, 394, M, 0.00
SAN FRANCISCO DOWNTOWN, San Francisco, CA04, -122.427, 37.771, 150, 60.4, 0.00
SAN FRANCISCO OCEANSIDE, San Francisco, CA04, -122.505, 37.728, 8, 55.1, 0.06
GROVELAND 2, Tuolumne, CA05, -120.226, 37.844, 2800, 67.6, 0.00
TRACY PUMPING PLANT, Alameda, CA05, -121.583, 37.796, 61, 73.5, 0.00
OAKLAND MUSEUM, Alameda, CA04, -122.264, 37.798, 30, 64.3, 0.00
TUOLUMNE MEADOWS R.S., Tuolumne, CA05, -119.344, 37.877, 8694, 49.3, 0.48
MOUNT DIABLO JUNCTION, Contra Costa, CA04, -121.930, 37.879, 2170, 69.4, 0.00
STOCKTON AP, San Joaquin, CA05, -121.226, 37.890, 27, 72.0, T
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 0.00
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 77.3, 0.00
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 69.4, 0.00
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 66.4, 0.00
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 92.0, 0.00
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 60.3, 0.00
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 0.00
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 0.00
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 0.00
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 65.5, 0.00
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 0.00
RICHMOND, Contra Costa, CA04, -122.377, 37.919, 20, 63.8, 0.00
MUIR WOODS, Marin, CA01, -122.569, 37.898, 220, M, T
HETCH HETCHY, Tuolumne, CA05, -119.783, 37.961, 3870, 68.3, 0.20
CHERRY VALLEY DAM, Tuolumne, CA05, -119.916, 37.975, 4765, 68.6, 0.00
SONORA, Tuolumne, CA05, -120.387, 37.967, 1675, 67.9, 0.00
CONCORD BUCHANAN FIELD, Contra Costa, CA04, -122.053, 37.992, 23, 71.4, T
CONCORD WASTEWATER PLANT, Contra Costa, CA04, -122.069, 37.983, 40, 70.2, 0.00
SAN RAFAEL-CIVIC CENTER, Marin, CA01, -122.537, 37.998, 120, 65.5, 0.00
KENTFIELD, Marin, CA01, -122.545, 37.957, 145, 65.0, T
MARTINEZ WATER PLANT, Contra Costa, CA04, -122.114, 38.013, 40, 64.0, 0.00
BODIE CALIFORNIA STATE HISTORIC PARK, Mono, CA03, -119.014, 38.212, 8370, 45.4, T
