Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 84.3, 0.08
DESCANSO RANGER STN, San Diego, CA06, -116.617, 32.850, 3500, M, 0.23
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 0.04
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.14
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, M, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 65.0, 0.56
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 70.3, 0.02
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 67.4, 0.05
VISTA, San Diego, CA06, -117.232, 33.235, 430, 71.3, 0.04
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 68.3, 0.01
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 1.28
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 83.5, 0.13
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 64.7, 0.06
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 85.8, 0.52
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 85.2, 0.27
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 84.6, 1.28
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.41
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 76.3, 0.04
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 72.6, T
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 83.3, 1.12
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 62.5, 0.69
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 75.4, 0.00
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 74.7, 0.00
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 74.9, 0.07
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 75.8, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, M, 1.11
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 73.7, 0.12
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.10
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 74.8, 0.16
MARCH AFB, Riverside, CA06, -117.250, 33.900, 1536, 72.6, T
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 73.0, 0.01
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 71.5, 0.08
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, M, 0.00
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 76.3, 0.22
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 76.6, 0.20
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 78.8, 0.18
MERCED, Merced, CA05, -120.516, 37.289, 154, 73.3, 0.03
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 75.1, 0.11
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 72.8, 0.08
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 75.6, 0.02
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 71.7, T
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 69.8, 0.22
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 70.9, T
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 60.9, 0.32
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 73.8, 0.03
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 71.3, 0.02
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 73.1, 0.00
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 61.5, 0.81
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 74.0, 0.00
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 91.9, 0.23
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 73.8, 0.38
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 60.7, 0.30
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 76.0, 0.17
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 65.3, 1.13
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 71.2, 0.00
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 86.7, 0.13
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 76.1, 0.34
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 72.4, T
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 73.9, 0.02
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 71.9, 0.08
OJAI, Ventura, CA06, -119.227, 34.448, 745, 70.7, 0.03
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 76.3, 0.05
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 75.5, 0.08
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 71.0, 0.16
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 70.3, 0.02
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 61.4, 0.98
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, M, 0.01
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 70.7, 0.49
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 70.1, 0.06
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 71.5, 0.52
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 54.2, 1.58
WASCO, Kern, CA05, -119.352, 35.589, 291, 77.3, 0.00
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 68.1, 0.97
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 76.0, 0.00
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 65.9, 1.41
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 66.0, 0.21
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 70.7, 0.04
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 60.2, 1.01
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 73.0, 0.09
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 70.9, 0.24
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 69.0, T
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 67.3, 0.23
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 85.0, 0.08
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 84.9, 0.04
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 84.5, 0.02
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 72.4, 0.09
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 71.9, 0.02
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 70.9, 0.11
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 76.0, 0.04
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.00
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 72.2, 0.12
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 89.4, 0.19
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 82.0, 0.37
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 75.2, 1.01
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, M, 0.00
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 67.9, 0.02
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 0.14
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.18
