Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 42.5, 0.63
LA CRESCENTA FC251 C, Los Angeles, CA06, -118.238, 34.222, 1545, M, 0.85
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 55.1, 0.19
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 52.5, 1.17
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 53.1, 2.21
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 54.2, 0.12
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 46.9, T
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 31.9, 0.04
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 34.6, 0.00
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 2.45
VENTURA, Ventura, CA06, -119.292, 34.283, 105, M, 2.45
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 0.86
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 1.41
SANTA PAULA, Ventura, CA06, -119.133, 34.312, 237, 50.9, 2.49
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 1.31
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 49.1, 2.57
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 3.03
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 45.2, 0.07
MERCED, Merced, CA05, -120.516, 37.289, 154, 42.5, 0.56
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 52.5, 0.58
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 54.0, 0.51
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 52.3, 0.49
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 60.4, 0.11
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 48.0, 0.65
