Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 58.5, T
MERCED, Merced, CA05, -120.516, 37.289, 154, 54.8, 1.54
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 64.6, 0.55
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 65.6, 0.37
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 64.8, 0.83
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 64.7, 0.90
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 59.7, 1.99
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 60.4, 0.38
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 39.1, 2.73
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 54.4, 1.95
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 64.7, 0.41
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 52.6, 4.92
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 48.1, 1.01
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 55.4, 2.00
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 64.3, 0.02
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 57.1, 0.81
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 53.6, 6.48
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 56.2, 0.94
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 49.1, 1.23
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 67.2, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 57.9, 2.32
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 56.4, 1.19
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 55.9, 1.77
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 56.1, 0.70
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 56.9, 2.42
OJAI, Ventura, CA06, -119.227, 34.448, 745, 58.3, 0.86
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 55.1, 2.13
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 51.7, 5.66
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 66.8, 0.10
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 55.9, 1.00
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 56.9, 3.25
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 42.3, 2.50
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 61.5, 0.39
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 63.4, 0.89
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 56.8, 3.83
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 40.0, 2.35
WASCO, Kern, CA05, -119.352, 35.589, 291, 59.6, 0.68
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 47.6, 3.62
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 55.9, 1.92
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 46.4, 2.98
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 44.3, 2.03
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 58.8, 2.38
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 67.9, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 54.2, 3.89
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 54.1, 0.01
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 61.6, 1.51
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 41.2, 2.70
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 63.3, T
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 55.2, 0.38
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 65.5, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 64.4, 0.03
